task_id,route,model_decision,valid_format,p_defer,p_self,score,margin,logp_self,logp_defer,self_passed,prediction,reference,expert_passed,expert_available,expert_has_answer,answer_len
mmlu/all/test/006792,post_self,self,1,5.800735056706191e-05,0.999941992649433,0.999941992649433,-9.7548828125,-0.1826171875,-9.9375,1,C,C,,0,0,98
mmlu/all/test/006793,post_self,self,1,3.0256728274078125e-05,0.9999697432717259,0.9999697432717259,-10.40576171875,-0.09423828125,-10.5,1,D,D,,0,0,26
mmlu/all/test/006794,post_defer,defer,1,0.002509018260508733,0.9974909817394912,0.9974909817394912,-5.9853515625,-0.1083984375,-6.09375,1,C,C,,0,0,32
mmlu/all/test/006795,post_self,self,1,0.1194081401832078,0.8805918598167922,0.8805918598167922,-1.998046875,-0.158203125,-2.15625,1,A,A,,0,0,22
mmlu/all/test/006796,post_defer,defer,1,0.023021257289932467,0.9769787427100676,0.9769787427100676,-3.748046875,-0.080078125,-3.828125,1,C,C,,0,0,29
mmlu/all/test/006797,post_defer,defer,1,0.0331798312052241,0.966820168794776,0.966820168794776,-3.3720703125,-0.0966796875,-3.46875,1,B,B,,0,0,20
mmlu/all/test/006798,post_defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.1484375,-0.3984375,1,A,A,,0,0,38
mmlu/all/test/006799,post_defer,defer,1,0.20149878703776591,0.7985012129622341,0.7985012129622341,-1.376953125,-0.341796875,-1.71875,0,A,B,,0,0,31
mmlu/all/test/006800,post_self,self,1,0.00034229605339893487,0.999657703946601,0.999657703946601,-7.9794921875,-0.0830078125,-8.0625,1,B,B,,0,0,28
mmlu/all/test/006801,post_defer,defer,1,7.321971236524948e-05,0.9999267802876347,0.9999267802876347,-9.52197265625,-0.10302734375,-9.625,1,D,D,,0,0,26
mmlu/all/test/006802,post_defer,defer,1,0.003632272846726115,0.9963677271532739,0.9963677271532739,-5.6142578125,-0.0419921875,-5.65625,0,B,C,,0,0,32
mmlu/all/test/006803,post_defer,defer,1,0.2689414213699951,0.7310585786300049,0.7310585786300049,-1.0,-2.84375,-3.84375,0,C,B,,0,0,35
mmlu/all/test/006804,post_defer,defer,1,0.006777780830092382,0.9932222191699076,0.9932222191699076,-4.9873046875,-0.0751953125,-5.0625,0,B,C,,0,0,67
mmlu/all/test/006805,post_defer,defer,1,0.06008665017400762,0.9399133498259924,0.9399133498259924,-2.75,-0.109375,-2.859375,0,D,A,,0,0,16
mmlu/all/test/006806,post_self,self,1,2.8023982420381858e-05,0.9999719760175796,0.9999719760175796,-10.482421875,-0.455078125,-10.9375,1,A,A,,0,0,26
mmlu/all/test/006807,post_defer,defer,1,0.01590639171181471,0.9840936082881853,0.9840936082881853,-4.125,-0.65625,-4.78125,1,C,C,,0,0,22
mmlu/all/test/006808,post_self,self,1,0.00042409167970685425,0.9995759083202932,0.9995759083202932,-7.76513671875,-0.10986328125,-7.875,1,C,C,,0,0,133
mmlu/all/test/006809,post_defer,defer,1,0.016090874192824428,0.9839091258071756,0.9839091258071756,-4.11328125,-0.04296875,-4.15625,1,D,D,,0,0,18
mmlu/all/test/006810,post_self,self,1,0.00042429871840269116,0.9995757012815973,0.9995757012815973,-7.7646484375,-0.0478515625,-7.8125,1,D,D,,0,0,31
mmlu/all/test/006811,post_self,self,1,0.0004307672750256509,0.9995692327249743,0.9995692327249743,-7.74951171875,-0.03173828125,-7.78125,1,D,D,,0,0,32
mmlu/all/test/006812,post_self,self,1,0.0004886911680230088,0.999511308831977,0.999511308831977,-7.623291015625,-0.032958984375,-7.65625,1,D,D,,0,0,20
mmlu/all/test/006813,post_defer,defer,1,0.003171524868274676,0.9968284751317253,0.9968284751317253,-5.7503662109375,-0.0308837890625,-5.78125,1,D,D,,0,0,25
mmlu/all/test/006814,post_self,self,1,0.008449716935566917,0.991550283064433,0.991550283064433,-4.76513671875,-0.04736328125,-4.8125,1,A,A,,0,0,35
mmlu/all/test/006815,post_self,self,1,4.99570544154907e-05,0.9999500429455845,0.9999500429455845,-9.904296875,-0.095703125,-10.0,1,B,B,,0,0,94
mmlu/all/test/006816,post_defer,defer,1,0.008610767667510729,0.9913892323324893,0.9913892323324893,-4.74609375,-0.12890625,-4.875,1,A,A,,0,0,34
mmlu/all/test/006817,post_self,self,1,4.5397868702434395e-05,0.9999546021312976,0.9999546021312976,-10.0,-1.0,-11.0,1,C,C,,0,0,133
mmlu/all/test/006818,post_self,self,1,0.026093503957369316,0.9739064960426307,0.9739064960426307,-3.61962890625,-0.08349609375,-3.703125,1,C,C,,0,0,34
mmlu/all/test/006819,post_self,self,1,0.00020046940287059146,0.9997995305971294,0.9997995305971294,-8.5146484375,-0.1728515625,-8.6875,1,A,A,,0,0,221
mmlu/all/test/006820,post_self,self,1,0.001161693718994535,0.9988383062810055,0.9988383062810055,-6.7567138671875,-0.0245361328125,-6.78125,1,B,B,,0,0,240
mmlu/all/test/006821,post_self,self,1,0.012431650853185818,0.9875683491468141,0.9875683491468141,-4.375,-0.1875,-4.5625,1,A,A,,0,0,29
mmlu/all/test/006822,post_self,self,1,5.90936419600289e-05,0.99994090635804,0.99994090635804,-9.736328125,-0.263671875,-10.0,1,C,C,,0,0,83
mmlu/all/test/006823,post_self,self,1,0.00017575562792563072,0.9998242443720744,0.9998242443720744,-8.646240234375,-0.041259765625,-8.6875,1,A,A,,0,0,159
mmlu/all/test/006824,post_self,self,1,0.03709946194871547,0.9629005380512845,0.9629005380512845,-3.25634765625,-0.05615234375,-3.3125,1,A,A,,0,0,22
mmlu/all/test/006825,post_self,self,1,0.0031974869372464253,0.9968025130627536,0.9968025130627536,-5.7421875,-1.9140625,-7.65625,1,D,D,,0,0,113
mmlu/all/test/006826,post_self,self,1,8.236258901277135e-05,0.9999176374109873,0.9999176374109873,-9.404296875,-0.408203125,-9.8125,1,D,D,,0,0,159
mmlu/all/test/006827,post_self,self,1,0.00017987888942290475,0.999820121110577,0.999820121110577,-8.623046875,-0.126953125,-8.75,1,C,C,,0,0,46
mmlu/all/test/006828,post_defer,defer,1,0.023043231663490583,0.9769567683365095,0.9769567683365095,-3.7470703125,-0.1748046875,-3.921875,1,C,C,,0,0,22
mmlu/all/test/006829,post_defer,defer,1,0.0005033355754528115,0.9994966644245472,0.9994966644245472,-7.59375,-0.84375,-8.4375,1,B,B,,0,0,101
mmlu/all/test/006830,post_defer,defer,1,1.101595360000069e-06,0.99999889840464,0.99999889840464,-13.71875,-4.53125,-18.25,0,A,B,,0,0,16
mmlu/all/test/006831,post_self,self,1,0.00012650557623884563,0.9998734944237612,0.9998734944237612,-8.97509765625,-0.02490234375,-9.0,1,D,D,,0,0,28
mmlu/all/test/006832,post_self,self,1,0.0019057228963766405,0.9980942771036233,0.9980942771036233,-6.260986328125,-0.051513671875,-6.3125,1,C,C,,0,0,138
mmlu/all/test/006833,post_self,self,1,7.571149413053982e-07,0.9999992428850587,0.9999992428850587,-14.09375,-6.53125,-20.625,1,A,A,,0,0,18
mmlu/all/test/006834,post_defer,defer,1,0.3203958736819564,0.6796041263180437,0.6796041263180437,-0.751953125,-0.427734375,-1.1796875,1,C,C,,0,0,25
mmlu/all/test/006835,post_defer,defer,1,0.6800292550948656,0.31997074490513444,0.31997074490513444,0.75390625,-1.1484375,-0.39453125,0,C,D,,0,0,19
mmlu/all/test/006836,post_defer,defer,1,0.6783269517867622,0.32167304821323783,0.32167304821323783,0.74609375,-1.140625,-0.39453125,1,C,C,,0,0,19
mmlu/all/test/006837,post_defer,defer,1,0.6800292550948656,0.31997074490513444,0.31997074490513444,0.75390625,-1.1484375,-0.39453125,0,C,B,,0,0,19
mmlu/all/test/006838,post_defer,defer,1,0.7772998611746911,0.22270013882530892,0.22270013882530892,1.25,-1.53125,-0.28125,0,C,D,,0,0,28
mmlu/all/test/006839,post_self,self,1,0.0031423296361530626,0.996857670363847,0.996857670363847,-5.7596435546875,-0.0216064453125,-5.78125,1,A,A,,0,0,30
mmlu/all/test/006840,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.5859375,-0.8359375,0,C,B,,0,0,19
mmlu/all/test/006841,post_defer,defer,1,0.1812632068286302,0.8187367931713698,0.8187367931713698,-1.5078125,-1.6015625,-3.109375,0,C,A,,0,0,14
mmlu/all/test/006842,post_defer,defer,1,0.7310585786300049,0.2689414213699951,0.2689414213699951,1.0,-1.3203125,-0.3203125,0,C,B,,0,0,19
mmlu/all/test/006843,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83984375,-0.58984375,1,C,C,,0,0,9
mmlu/all/test/006844,post_self,self,1,0.04764695044135583,0.9523530495586442,0.9523530495586442,-2.9951171875,-0.1298828125,-3.125,1,A,A,,0,0,22
mmlu/all/test/006845,post_defer,defer,1,0.7310585786300049,0.2689414213699951,0.2689414213699951,1.0,-1.3203125,-0.3203125,0,C,A,,0,0,19
mmlu/all/test/006846,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.5,-1.0,0,A,C,,0,0,20
mmlu/all/test/006847,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.984375,-0.484375,0,C,A,,0,0,19
mmlu/all/test/006848,post_defer,defer,1,0.8515829016098734,0.14841709839012662,0.14841709839012662,1.7470703125,-1.9140625,-0.1669921875,0,C,B,,0,0,19
mmlu/all/test/006849,post_self,self,1,0.007628819754234341,0.9923711802457656,0.9923711802457656,-4.8681640625,-0.0380859375,-4.90625,1,B,B,,0,0,34
mmlu/all/test/006850,post_defer,defer,1,0.7772998611746911,0.22270013882530892,0.22270013882530892,1.25,-1.5078125,-0.2578125,0,C,B,,0,0,19
mmlu/all/test/006851,post_self,self,1,0.002777161414762146,0.9972228385852379,0.9972228385852379,-5.883544921875,-0.053955078125,-5.9375,1,C,C,,0,0,103
mmlu/all/test/006852,post_defer,defer,1,8.481104172358075e-05,0.9999151889582765,0.9999151889582765,-9.375,-4.875,-14.25,1,A,A,,0,0,35
mmlu/all/test/006853,post_self,self,1,0.029528342291339008,0.970471657708661,0.970471657708661,-3.492431640625,-0.054443359375,-3.546875,1,A,A,,0,0,47
mmlu/all/test/006854,post_defer,defer,1,0.18242552380635632,0.8175744761936437,0.8175744761936437,-1.5,-0.2109375,-1.7109375,0,D,A,,0,0,19
mmlu/all/test/006855,post_self,self,1,7.397430705239854e-05,0.9999260256929476,0.9999260256929476,-9.51171875,-0.61328125,-10.125,1,C,C,,0,0,74
mmlu/all/test/006856,post_defer,defer,1,0.7772998611746911,0.22270013882530892,0.22270013882530892,1.25,-1.5078125,-0.2578125,0,C,A,,0,0,19
mmlu/all/test/006857,post_defer,defer,1,0.8178655971938159,0.1821344028061841,0.1821344028061841,1.501953125,-1.7109375,-0.208984375,1,B,B,,0,0,9
mmlu/all/test/006858,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.984375,-0.484375,1,C,C,,0,0,19
mmlu/all/test/006859,post_self,self,1,0.002805704358445649,0.9971942956415544,0.9971942956415544,-5.873291015625,-0.032958984375,-5.90625,1,B,B,,0,0,32
mmlu/all/test/006860,post_defer,defer,1,0.7310585786300049,0.2689414213699951,0.2689414213699951,1.0,-1.3203125,-0.3203125,0,C,A,,0,0,19
mmlu/all/test/006861,post_defer,defer,1,0.005276206069953952,0.9947237939300461,0.9947237939300461,-5.2392578125,-0.0732421875,-5.3125,1,B,B,,0,0,32
mmlu/all/test/006862,post_defer,defer,1,0.014186016719544645,0.9858139832804553,0.9858139832804553,-4.2412109375,-0.0400390625,-4.28125,0,D,C,,0,0,45
mmlu/all/test/006863,post_self,self,1,0.0003784574724899268,0.9996215425275101,0.9996215425275101,-7.8790283203125,-0.0272216796875,-7.90625,1,D,D,,0,0,25
mmlu/all/test/006864,post_defer,defer,1,0.0021489492836254285,0.9978510507163746,0.9978510507163746,-6.140625,-2.046875,-8.1875,0,A,C,,0,0,29
mmlu/all/test/006865,post_self,self,1,1.875496654416696e-05,0.9999812450334559,0.9999812450334559,-10.884033203125,-0.053466796875,-10.9375,1,C,C,,0,0,56
mmlu/all/test/006866,post_defer,defer,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.263671875,-1.515625,0,D,C,,0,0,25
mmlu/all/test/006867,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.8359375,-0.5859375,0,C,B,,0,0,19
mmlu/all/test/006868,post_defer,defer,1,0.00048406242629217485,0.9995159375737078,0.9995159375737078,-7.6328125,-0.4921875,-8.125,0,C,D,,0,0,32
mmlu/all/test/006869,post_self,self,1,0.037195517339129694,0.9628044826608703,0.9628044826608703,-3.253662109375,-0.058837890625,-3.3125,1,A,A,,0,0,27
mmlu/all/test/006870,post_self,self,1,0.00593406683938367,0.9940659331606163,0.9940659331606163,-5.12109375,-0.53515625,-5.65625,1,D,D,,0,0,41
mmlu/all/test/006871,post_self,self,1,2.7969303025826768e-05,0.9999720306969742,0.9999720306969742,-10.484375,-1.328125,-11.8125,1,D,D,,0,0,45
mmlu/all/test/006872,post_defer,defer,1,0.6796041263180436,0.32039587368195643,0.32039587368195643,0.751953125,-1.1484375,-0.396484375,0,C,B,,0,0,19
mmlu/all/test/006873,post_defer,defer,1,0.012576348276879083,0.987423651723121,0.987423651723121,-4.36328125,-0.19921875,-4.5625,0,C,B,,0,0,38
mmlu/all/test/006874,post_defer,defer,1,0.7769615827831184,0.22303841721688156,0.22303841721688156,1.248046875,-1.5078125,-0.259765625,0,C,A,,0,0,19
mmlu/all/test/006875,post_defer,defer,1,1.1478768127080351e-05,0.9999885212318729,0.9999885212318729,-11.375,-5.75,-17.125,1,A,A,,0,0,114
mmlu/all/test/006876,post_defer,defer,1,0.22270013882530884,0.7772998611746912,0.7772998611746912,-1.25,-0.296875,-1.546875,1,C,C,,0,0,60
mmlu/all/test/006877,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.8359375,-0.5859375,0,C,B,,0,0,19
mmlu/all/test/006878,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.8359375,-0.5859375,0,C,B,,0,0,19
mmlu/all/test/006879,post_defer,defer,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.283203125,-1.78125,0,C,D,,0,0,30
mmlu/all/test/006880,post_defer,defer,1,0.012594551969890738,0.9874054480301092,0.9874054480301092,-4.36181640625,-0.07568359375,-4.4375,0,C,A,,0,0,27
mmlu/all/test/006881,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58984375,-0.83984375,0,C,D,,0,0,9
mmlu/all/test/006882,post_defer,defer,1,0.00023562641418627353,0.9997643735858137,0.9997643735858137,-8.35302734375,-0.08447265625,-8.4375,0,C,A,,0,0,38
mmlu/all/test/006883,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.5859375,-0.8359375,1,D,D,,0,0,19
mmlu/all/test/006884,post_defer,defer,1,0.7310585786300049,0.2689414213699951,0.2689414213699951,1.0,-1.3203125,-0.3203125,0,C,D,,0,0,19
mmlu/all/test/006885,post_defer,defer,1,0.22337706178344302,0.776622938216557,0.776622938216557,-1.24609375,-0.28515625,-1.53125,1,B,B,,0,0,15
mmlu/all/test/006886,post_defer,defer,1,0.8515829016098734,0.14841709839012662,0.14841709839012662,1.7470703125,-1.9140625,-0.1669921875,0,C,A,,0,0,19
mmlu/all/test/006887,post_defer,defer,1,0.6800292550948656,0.31997074490513444,0.31997074490513444,0.75390625,-1.1484375,-0.39453125,0,C,D,,0,0,19
mmlu/all/test/006888,post_self,self,1,0.007547923375900623,0.9924520766240994,0.9924520766240994,-4.87890625,-0.18359375,-5.0625,1,C,C,,0,0,35
mmlu/all/test/006889,post_self,self,1,0.0006226772406694149,0.9993773227593306,0.9993773227593306,-7.380859375,-0.150390625,-7.53125,1,A,A,,0,0,31
mmlu/all/test/006890,post_self,self,1,0.001897844772880181,0.9981021552271199,0.9981021552271199,-6.26513671875,-0.01611328125,-6.28125,1,D,D,,0,0,24
mmlu/all/test/006891,post_defer,defer,1,0.8177200818572946,0.1822799181427054,0.1822799181427054,1.5009765625,-1.7109375,-0.2099609375,0,C,D,,0,0,19
mmlu/all/test/006892,post_defer,defer,1,0.7310585786300049,0.2689414213699951,0.2689414213699951,1.0,-1.3203125,-0.3203125,0,C,D,,0,0,19
mmlu/all/test/006893,post_defer,defer,1,0.029367854181228517,0.9706321458187714,0.9706321458187714,-3.498046875,-0.111328125,-3.609375,1,B,B,,0,0,32
mmlu/all/test/006894,post_defer,defer,1,0.04146227271140963,0.9585377272885903,0.9585377272885903,-3.140625,-2.140625,-5.28125,1,B,B,,0,0,35
mmlu/all/test/006895,post_defer,defer,1,0.6800292550948656,0.31997074490513444,0.31997074490513444,0.75390625,-1.1484375,-0.39453125,0,C,B,,0,0,19
mmlu/all/test/006896,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.8359375,-0.5859375,0,C,A,,0,0,19
mmlu/all/test/006897,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.984375,-0.484375,0,B,C,,0,0,9
mmlu/all/test/006898,post_self,self,1,0.0031519036409245545,0.9968480963590755,0.9968480963590755,-5.756591796875,-0.055908203125,-5.8125,0,A,B,,0,0,57
mmlu/all/test/006899,post_defer,defer,1,0.2689414213699951,0.7310585786300049,0.7310585786300049,-1.0,-0.3203125,-1.3203125,0,D,A,,0,0,19
mmlu/all/test/006900,post_defer,defer,1,0.0004339325170191996,0.9995660674829808,0.9995660674829808,-7.7421875,-0.2578125,-8.0,0,A,C,,0,0,58
mmlu/all/test/006901,post_defer,defer,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.3984375,-1.1484375,1,C,C,,0,0,13
mmlu/all/test/006902,post_defer,defer,1,0.7310585786300049,0.2689414213699951,0.2689414213699951,1.0,-1.3203125,-0.3203125,0,C,A,,0,0,19
mmlu/all/test/006903,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.984375,-0.484375,0,C,A,,0,0,19
mmlu/all/test/006904,post_self,self,1,0.005240449620258945,0.9947595503797411,0.9947595503797411,-5.24609375,-0.03515625,-5.28125,1,A,A,,0,0,32
mmlu/all/test/006905,post_self,self,1,0.0004883335456909248,0.9995116664543091,0.9995116664543091,-7.6240234375,-0.0322265625,-7.65625,0,C,A,,0,0,28
mmlu/all/test/006906,post_defer,defer,1,0.1476780597041612,0.8523219402958389,0.8523219402958389,-1.7529296875,-0.2001953125,-1.953125,0,B,A,,0,0,22
mmlu/all/test/006907,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.5859375,-0.8359375,0,D,B,,0,0,19
mmlu/all/test/006908,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.70703125,-0.70703125,0,C,D,,0,0,11
mmlu/all/test/006909,post_self,self,1,0.0067580871064780975,0.9932419128935219,0.9932419128935219,-4.990234375,-0.228515625,-5.21875,1,C,C,,0,0,22
mmlu/all/test/006910,post_defer,defer,1,0.6220002299153026,0.37799977008469743,0.37799977008469743,0.498046875,-0.98046875,-0.482421875,0,C,B,,0,0,19
mmlu/all/test/006911,post_self,self,1,0.0010464256148889353,0.998953574385111,0.998953574385111,-6.861328125,-0.169921875,-7.03125,1,C,C,,0,0,25
mmlu/all/test/006912,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.5859375,-0.8359375,0,C,A,,0,0,19
mmlu/all/test/006913,post_self,self,1,0.00023782205064034186,0.9997621779493596,0.9997621779493596,-8.34375,-1.15625,-9.5,1,B,B,,0,0,94
mmlu/all/test/006914,post_defer,defer,1,0.7310585786300049,0.2689414213699951,0.2689414213699951,1.0,-1.3203125,-0.3203125,0,C,D,,0,0,19
mmlu/all/test/006915,post_defer,defer,1,0.7310585786300049,0.2689414213699951,0.2689414213699951,1.0,-1.3203125,-0.3203125,0,C,A,,0,0,19
mmlu/all/test/006916,post_defer,defer,1,0.8180110222179114,0.18198897778208856,0.18198897778208856,1.5029296875,-1.7109375,-0.2080078125,1,C,C,,0,0,19
mmlu/all/test/006917,post_self,self,1,0.004055320020698385,0.9959446799793016,0.9959446799793016,-5.503662109375,-0.027587890625,-5.53125,1,B,B,,0,0,29
mmlu/all/test/006918,post_defer,defer,1,0.1183850968071675,0.8816149031928325,0.8816149031928325,-2.0078125,-0.1484375,-2.15625,0,C,A,,0,0,21
mmlu/all/test/006919,post_defer,defer,1,0.7306743976944328,0.26932560230556724,0.26932560230556724,0.998046875,-1.3203125,-0.322265625,1,C,C,,0,0,19
mmlu/all/test/006920,post_defer,defer,1,0.11920292202211755,0.8807970779778824,0.8807970779778824,-2.0,-0.234375,-2.234375,0,C,A,,0,0,46
mmlu/all/test/006921,post_self,self,1,0.14730968263445487,0.8526903173655451,0.8526903173655451,-1.755859375,-0.400390625,-2.15625,1,A,A,,0,0,35
mmlu/all/test/006922,post_defer,defer,1,0.6229182129267856,0.3770817870732144,0.3770817870732144,0.501953125,-0.984375,-0.482421875,1,C,C,,0,0,19
mmlu/all/test/006923,post_defer,defer,1,0.0019117693602301454,0.9980882306397698,0.9980882306397698,-6.2578125,-1.7109375,-7.96875,1,C,C,,0,0,82
mmlu/all/test/006924,post_defer,defer,1,0.6783269517867622,0.32167304821323783,0.32167304821323783,0.74609375,-1.140625,-0.39453125,0,C,A,,0,0,19
mmlu/all/test/006925,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.703125,-0.703125,1,C,C,,0,0,19
mmlu/all/test/006926,post_defer,defer,1,0.06011423238948973,0.9398857676105102,0.9398857676105102,-2.74951171875,-0.10986328125,-2.859375,0,C,B,,0,0,25
mmlu/all/test/006927,post_defer,defer,1,0.2693256023055673,0.7306743976944328,0.7306743976944328,-0.998046875,-0.345703125,-1.34375,0,D,B,,0,0,30
mmlu/all/test/006928,post_defer,defer,1,0.00022960826778932488,0.9997703917322107,0.9997703917322107,-8.37890625,-0.99609375,-9.375,1,B,B,,0,0,94
mmlu/all/test/006929,post_defer,defer,1,0.7310585786300049,0.2689414213699951,0.2689414213699951,1.0,-1.3203125,-0.3203125,0,C,B,,0,0,19
