task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,self_passed,reasoning_len,answer_len,actual_local_tokens
hendrycks_math/test/003059,early_defer,defer,0.637031,0.362969,0.5625,0.76908,0.23092,1.2031,0.637031,0.362969,0.5625,0,358,134,134
hendrycks_math/test/003060,post_self,self,0.453262,0.546738,-0.1875,0.468791,0.531209,-0.125,0.468791,0.531209,-0.125,1,282,74,74
hendrycks_math/test/003061,early_defer,defer,0.888759,0.111241,2.0781,0.995735,0.004265,5.4531,0.888759,0.111241,2.0781,0,671,265,265
hendrycks_math/test/003062,post_defer,defer,0.468791,0.531209,-0.125,0.705785,0.294215,0.875,0.705785,0.294215,0.875,0,178,71,71
hendrycks_math/test/003063,early_defer,defer,0.607663,0.392337,0.4375,0.531209,0.468791,0.125,0.607663,0.392337,0.4375,0,369,115,115
hendrycks_math/test/003064,early_defer,defer,0.749087,0.250913,1.0938,0.44553,0.55447,-0.2188,0.749087,0.250913,1.0938,0,778,276,276
hendrycks_math/test/003065,early_defer,defer,0.72487,0.27513,0.9688,0.384912,0.615088,-0.4688,0.72487,0.27513,0.9688,0,361,158,158
hendrycks_math/test/003066,early_defer,defer,0.692642,0.307358,0.8125,0.946597,0.053403,2.875,0.692642,0.307358,0.8125,0,577,259,259
hendrycks_math/test/003067,early_defer,defer,0.546738,0.453262,0.1875,0.849971,0.150029,1.7344,0.546738,0.453262,0.1875,0,809,220,220
hendrycks_math/test/003068,early_defer,defer,0.651355,0.348645,0.625,0.692642,0.307358,0.8125,0.651355,0.348645,0.625,0,313,121,121
hendrycks_math/test/003069,early_defer,defer,0.853913,0.146087,1.7656,0.956634,0.043366,3.0938,0.853913,0.146087,1.7656,0,911,346,346
hendrycks_math/test/003070,early_defer,defer,0.798187,0.201813,1.375,0.828939,0.171061,1.5781,0.798187,0.201813,1.375,0,627,254,254
hendrycks_math/test/003071,post_self,self,0.348645,0.651355,-0.625,0.132964,0.867036,-1.875,0.132964,0.867036,-1.875,0,416,167,167
hendrycks_math/test/003072,early_defer,defer,0.705785,0.294215,0.875,0.779993,0.220007,1.2656,0.705785,0.294215,0.875,0,651,243,243
hendrycks_math/test/003073,early_defer,defer,0.800692,0.199308,1.3906,0.968856,0.031144,3.4375,0.800692,0.199308,1.3906,0,3081,2049,2049
hendrycks_math/test/003074,early_defer,defer,0.538983,0.461017,0.1562,0.607663,0.392337,0.4375,0.538983,0.461017,0.1562,0,318,116,116
hendrycks_math/test/003075,early_defer,defer,0.749087,0.250913,1.0938,0.875787,0.124213,1.9531,0.749087,0.250913,1.0938,0,463,183,183
hendrycks_math/test/003076,early_defer,defer,0.874077,0.125923,1.9375,0.923039,0.076961,2.4844,0.874077,0.125923,1.9375,0,625,251,251
hendrycks_math/test/003077,early_defer,defer,0.531209,0.468791,0.125,0.743168,0.256832,1.0625,0.531209,0.468791,0.125,1,948,424,424
hendrycks_math/test/003078,early_defer,defer,0.819893,0.180107,1.5156,0.947381,0.052619,2.8906,0.819893,0.180107,1.5156,0,648,339,339
hendrycks_math/test/003079,early_defer,defer,0.743168,0.256832,1.0625,0.763484,0.236516,1.1719,0.743168,0.256832,1.0625,0,469,155,155
hendrycks_math/test/003080,early_defer,defer,0.887205,0.112795,2.0625,0.96641,0.03359,3.3594,0.887205,0.112795,2.0625,0,3223,1499,1499
hendrycks_math/test/003081,early_defer,defer,0.546738,0.453262,0.1875,0.242206,0.757794,-1.1406,0.546738,0.453262,0.1875,0,215,75,75
hendrycks_math/test/003082,early_defer,defer,0.718594,0.281406,0.9375,0.654895,0.345105,0.6406,0.718594,0.281406,0.9375,0,581,176,176
hendrycks_math/test/003083,early_defer,defer,0.847968,0.152032,1.7188,0.924142,0.075858,2.5,0.847968,0.152032,1.7188,0,225,87,87
hendrycks_math/test/003084,post_self,self,0.468791,0.531209,-0.125,0.48438,0.51562,-0.0625,0.48438,0.51562,-0.0625,0,697,254,254
hendrycks_math/test/003085,early_defer,defer,0.629775,0.370225,0.5312,0.611382,0.388618,0.4531,0.629775,0.370225,0.5312,0,297,84,84
hendrycks_math/test/003086,early_defer,defer,0.577495,0.422505,0.3125,0.7773,0.2227,1.25,0.577495,0.422505,0.3125,0,688,296,296
hendrycks_math/test/003087,early_defer,defer,0.507812,0.492188,0.0312,0.437823,0.562177,-0.25,0.507812,0.492188,0.0312,0,577,181,181
hendrycks_math/test/003088,post_defer,defer,0.453262,0.546738,-0.1875,0.754915,0.245085,1.125,0.754915,0.245085,1.125,0,378,174,174
hendrycks_math/test/003089,early_defer,defer,0.752013,0.247987,1.1094,0.861538,0.138462,1.8281,0.752013,0.247987,1.1094,0,796,256,256
hendrycks_math/test/003090,early_defer,defer,0.973645,0.026355,3.6094,0.960361,0.039639,3.1875,0.973645,0.026355,3.6094,0,5030,2049,2049
hendrycks_math/test/003091,post_defer,defer,0.334589,0.665411,-0.6875,0.73412,0.26588,1.0156,0.73412,0.26588,1.0156,0,1470,451,451
hendrycks_math/test/003092,post_self,self,0.334589,0.665411,-0.6875,0.407333,0.592667,-0.375,0.407333,0.592667,-0.375,0,391,103,103
hendrycks_math/test/003093,early_defer,defer,0.800692,0.199308,1.3906,0.863392,0.136608,1.8438,0.800692,0.199308,1.3906,0,453,171,171
hendrycks_math/test/003094,early_defer,defer,0.76908,0.23092,1.2031,0.317426,0.682574,-0.7656,0.76908,0.23092,1.2031,0,249,108,108
hendrycks_math/test/003095,early_defer,defer,0.737158,0.262842,1.0312,0.392337,0.607663,-0.4375,0.737158,0.262842,1.0312,0,512,197,197
hendrycks_math/test/003096,early_defer,defer,0.760651,0.239349,1.1562,0.880797,0.119203,2.0,0.760651,0.239349,1.1562,0,434,171,171
hendrycks_math/test/003097,early_defer,defer,0.835484,0.164516,1.625,0.912436,0.087564,2.3438,0.835484,0.164516,1.625,0,284,129,129
hendrycks_math/test/003098,early_defer,defer,0.949669,0.050331,2.9375,0.7773,0.2227,1.25,0.949669,0.050331,2.9375,0,748,344,344
hendrycks_math/test/003099,early_defer,defer,0.828939,0.171061,1.5781,0.709019,0.290981,0.8906,0.828939,0.171061,1.5781,0,310,130,130
hendrycks_math/test/003100,early_defer,defer,0.712232,0.287768,0.9062,0.963231,0.036769,3.2656,0.712232,0.287768,0.9062,0,1930,959,959
hendrycks_math/test/003101,early_defer,defer,0.52342,0.47658,0.0938,0.718594,0.281406,0.9375,0.52342,0.47658,0.0938,1,836,346,346
hendrycks_math/test/003102,early_defer,defer,0.839734,0.160266,1.6562,0.839734,0.160266,1.6562,0.839734,0.160266,1.6562,0,328,108,108
hendrycks_math/test/003103,post_self,self,0.136608,0.863392,-1.8438,0.014842,0.985158,-4.1953,0.014842,0.985158,-4.1953,1,364,116,116
hendrycks_math/test/003104,early_defer,defer,0.90599,0.09401,2.2656,0.91118,0.08882,2.3281,0.90599,0.09401,2.2656,0,884,423,423
hendrycks_math/test/003105,early_defer,defer,0.577495,0.422505,0.3125,0.236516,0.763484,-1.1719,0.577495,0.422505,0.3125,1,2544,1020,1020
hendrycks_math/test/003106,early_defer,defer,0.737158,0.262842,1.0312,0.894789,0.105211,2.1406,0.737158,0.262842,1.0312,0,405,188,188
hendrycks_math/test/003107,early_defer,defer,0.92079,0.07921,2.4531,0.879147,0.120853,1.9844,0.92079,0.07921,2.4531,0,339,141,141
hendrycks_math/test/003108,post_self,self,0.268941,0.731059,-1.0,0.112795,0.887205,-2.0625,0.112795,0.887205,-2.0625,1,167,72,72
hendrycks_math/test/003109,early_defer,defer,0.90599,0.09401,2.2656,0.939913,0.060087,2.75,0.90599,0.09401,2.2656,0,693,297,297
hendrycks_math/test/003110,early_defer,defer,0.928409,0.071591,2.5625,0.912436,0.087564,2.3438,0.928409,0.071591,2.5625,0,1706,759,759
hendrycks_math/test/003111,early_defer,defer,0.531209,0.468791,0.125,0.281406,0.718594,-0.9375,0.531209,0.468791,0.125,0,421,176,176
hendrycks_math/test/003112,early_defer,defer,0.935347,0.064653,2.6719,0.91611,0.08389,2.3906,0.935347,0.064653,2.6719,0,386,170,170
hendrycks_math/test/003113,early_defer,defer,0.808067,0.191933,1.4375,0.927363,0.072637,2.5469,0.808067,0.191933,1.4375,0,561,184,184
hendrycks_math/test/003114,post_self,self,0.468791,0.531209,-0.125,0.307358,0.692642,-0.8125,0.307358,0.692642,-0.8125,1,456,143,143
hendrycks_math/test/003115,post_self,self,0.461017,0.538983,-0.1562,0.051083,0.948917,-2.9219,0.051083,0.948917,-2.9219,1,397,108,108
hendrycks_math/test/003116,early_defer,defer,0.692642,0.307358,0.8125,0.746139,0.253861,1.0781,0.692642,0.307358,0.8125,0,374,135,135
hendrycks_math/test/003117,early_defer,defer,0.577495,0.422505,0.3125,0.731059,0.268941,1.0,0.577495,0.422505,0.3125,0,6163,2037,2037
hendrycks_math/test/003118,early_defer,defer,0.793106,0.206894,1.3438,0.658418,0.341582,0.6562,0.793106,0.206894,1.3438,0,575,187,187
hendrycks_math/test/003119,early_defer,defer,0.718594,0.281406,0.9375,0.144149,0.855851,-1.7812,0.718594,0.281406,0.9375,0,422,112,112
hendrycks_math/test/003120,post_self,self,0.212069,0.787931,-1.3125,0.317426,0.682574,-0.7656,0.317426,0.682574,-0.7656,1,422,145,145
hendrycks_math/test/003121,early_defer,defer,0.928409,0.071591,2.5625,0.968856,0.031144,3.4375,0.928409,0.071591,2.5625,0,626,298,298
hendrycks_math/test/003122,early_defer,defer,0.955981,0.044019,3.0781,0.999462,0.000538,7.5273,0.955981,0.044019,3.0781,0,1343,638,638
hendrycks_math/test/003123,early_defer,defer,0.531209,0.468791,0.125,0.746139,0.253861,1.0781,0.531209,0.468791,0.125,0,534,189,189
hendrycks_math/test/003124,post_self,self,0.320821,0.679179,-0.75,0.20947,0.79053,-1.3281,0.20947,0.79053,-1.3281,0,232,64,64
hendrycks_math/test/003125,early_defer,defer,0.757794,0.242206,1.1406,0.715424,0.284576,0.9219,0.757794,0.242206,1.1406,0,497,255,255
hendrycks_math/test/003126,early_defer,defer,0.52342,0.47658,0.0938,0.51562,0.48438,0.0625,0.52342,0.47658,0.0938,0,2063,788,788
hendrycks_math/test/003127,early_defer,defer,0.908618,0.091382,2.2969,0.90053,0.09947,2.2031,0.908618,0.091382,2.2969,0,633,248,248
hendrycks_math/test/003128,early_defer,defer,0.546738,0.453262,0.1875,0.903294,0.096706,2.2344,0.546738,0.453262,0.1875,0,335,97,97
hendrycks_math/test/003129,post_defer,defer,0.48438,0.51562,-0.0625,0.993461,0.006539,5.0234,0.993461,0.006539,5.0234,0,471,174,174
hendrycks_math/test/003130,early_defer,defer,0.779993,0.220007,1.2656,0.665411,0.334589,0.6875,0.779993,0.220007,1.2656,0,370,141,141
hendrycks_math/test/003131,early_defer,defer,0.819893,0.180107,1.5156,0.924142,0.075858,2.5,0.819893,0.180107,1.5156,0,4526,2048,2048
hendrycks_math/test/003132,early_defer,defer,0.835484,0.164516,1.625,0.861538,0.138462,1.8281,0.835484,0.164516,1.625,1,311,121,121
hendrycks_math/test/003133,early_defer,defer,0.51562,0.48438,0.0625,0.407333,0.592667,-0.375,0.51562,0.48438,0.0625,0,682,304,304
hendrycks_math/test/003134,early_defer,defer,0.569853,0.430147,0.2812,0.51562,0.48438,0.0625,0.569853,0.430147,0.2812,1,524,268,268
hendrycks_math/test/003135,early_defer,defer,0.754915,0.245085,1.125,0.793106,0.206894,1.3438,0.754915,0.245085,1.125,0,647,266,266
hendrycks_math/test/003136,early_defer,defer,0.884039,0.115961,2.0312,0.939913,0.060087,2.75,0.884039,0.115961,2.0312,0,3663,2048,2048
hendrycks_math/test/003137,early_defer,defer,0.880797,0.119203,2.0,0.894789,0.105211,2.1406,0.880797,0.119203,2.0,0,936,380,380
hendrycks_math/test/003138,post_self,self,0.281406,0.718594,-0.9375,0.017177,0.982823,-4.0469,0.017177,0.982823,-4.0469,1,278,124,124
hendrycks_math/test/003139,early_defer,defer,0.944177,0.055823,2.8281,0.936285,0.063715,2.6875,0.944177,0.055823,2.8281,0,4300,2048,2048
hendrycks_math/test/003140,post_self,self,0.131173,0.868827,-1.8906,0.236516,0.763484,-1.1719,0.236516,0.763484,-1.1719,1,507,147,147
hendrycks_math/test/003141,post_defer,defer,0.392337,0.607663,-0.4375,0.815232,0.184768,1.4844,0.815232,0.184768,1.4844,0,230,83,83
hendrycks_math/test/003142,post_defer,defer,0.320821,0.679179,-0.75,0.875787,0.124213,1.9531,0.875787,0.124213,1.9531,0,83,33,33
hendrycks_math/test/003143,early_defer,defer,0.795658,0.204342,1.3594,0.453262,0.546738,-0.1875,0.795658,0.204342,1.3594,0,430,157,157
hendrycks_math/test/003144,early_defer,defer,0.977371,0.022629,3.7656,0.953622,0.046378,3.0234,0.977371,0.022629,3.7656,0,728,186,186
hendrycks_math/test/003145,early_defer,defer,0.843895,0.156105,1.6875,0.754915,0.245085,1.125,0.843895,0.156105,1.6875,0,611,231,231
hendrycks_math/test/003146,early_defer,defer,0.951142,0.048858,2.9688,0.964855,0.035145,3.3125,0.951142,0.048858,2.9688,0,3925,2048,2048
hendrycks_math/test/003147,early_defer,defer,0.936285,0.063715,2.6875,0.960952,0.039048,3.2031,0.936285,0.063715,2.6875,0,655,295,295
hendrycks_math/test/003148,post_self,self,0.268941,0.731059,-1.0,0.5,0.5,0.0,0.5,0.5,0.0,0,791,350,350
hendrycks_math/test/003149,early_defer,defer,0.651355,0.348645,0.625,0.437823,0.562177,-0.25,0.651355,0.348645,0.625,0,444,190,190
hendrycks_math/test/003150,post_self,self,0.362969,0.637031,-0.5625,0.5,0.5,0.0,0.5,0.5,0.0,0,216,84,84
hendrycks_math/test/003151,post_self,self,0.422505,0.577495,-0.3125,0.348645,0.651355,-0.625,0.348645,0.651355,-0.625,1,295,119,119
hendrycks_math/test/003152,early_defer,defer,0.651355,0.348645,0.625,0.976129,0.023871,3.7109,0.651355,0.348645,0.625,0,434,216,216
hendrycks_math/test/003153,early_defer,defer,0.863392,0.136608,1.8438,0.805632,0.194368,1.4219,0.863392,0.136608,1.8438,1,341,122,122
hendrycks_math/test/003154,early_defer,defer,0.692642,0.307358,0.8125,0.651355,0.348645,0.625,0.692642,0.307358,0.8125,0,326,87,87
hendrycks_math/test/003155,early_defer,defer,0.740174,0.259826,1.0469,0.611382,0.388618,0.4531,0.740174,0.259826,1.0469,0,1825,548,548
hendrycks_math/test/003156,early_defer,defer,0.954647,0.045353,3.0469,0.969556,0.030444,3.4609,0.954647,0.045353,3.0469,0,2558,770,770
hendrycks_math/test/003157,post_self,self,0.468791,0.531209,-0.125,0.492188,0.507812,-0.0312,0.492188,0.507812,-0.0312,1,446,161,161
hendrycks_math/test/003158,early_defer,defer,0.546738,0.453262,0.1875,0.845942,0.154058,1.7031,0.546738,0.453262,0.1875,0,380,114,114
hendrycks_math/test/003159,early_defer,defer,0.828939,0.171061,1.5781,0.853913,0.146087,1.7656,0.828939,0.171061,1.5781,0,274,152,152
hendrycks_math/test/003160,early_defer,defer,0.805632,0.194368,1.4219,0.967656,0.032344,3.3984,0.805632,0.194368,1.4219,0,463,175,175
hendrycks_math/test/003161,early_defer,defer,0.966914,0.033086,3.375,0.987568,0.012432,4.375,0.966914,0.033086,3.375,0,905,294,294
hendrycks_math/test/003162,post_self,self,0.362969,0.637031,-0.5625,0.013742,0.986258,-4.2734,0.013742,0.986258,-4.2734,1,261,92,92
hendrycks_math/test/003163,early_defer,defer,0.743168,0.256832,1.0625,0.771843,0.228157,1.2188,0.743168,0.256832,1.0625,0,372,171,171
hendrycks_math/test/003164,early_defer,defer,0.637031,0.362969,0.5625,0.894789,0.105211,2.1406,0.637031,0.362969,0.5625,0,630,242,242
hendrycks_math/test/003165,early_defer,defer,0.743168,0.256832,1.0625,0.855851,0.144149,1.7812,0.743168,0.256832,1.0625,0,315,147,147
hendrycks_math/test/003166,early_defer,defer,0.757794,0.242206,1.1406,0.839734,0.160266,1.6562,0.757794,0.242206,1.1406,0,1069,402,402
hendrycks_math/test/003167,early_defer,defer,0.743168,0.256832,1.0625,0.531209,0.468791,0.125,0.743168,0.256832,1.0625,0,325,98,98
hendrycks_math/test/003168,early_defer,defer,0.888759,0.111241,2.0781,0.901921,0.098079,2.2188,0.888759,0.111241,2.0781,0,462,185,185
hendrycks_math/test/003169,post_defer,defer,0.399812,0.600188,-0.4062,0.754915,0.245085,1.125,0.754915,0.245085,1.125,0,352,128,128
hendrycks_math/test/003170,post_defer,defer,0.212069,0.787931,-1.3125,0.891811,0.108189,2.1094,0.891811,0.108189,2.1094,0,3579,2047,2047
hendrycks_math/test/003171,post_self,self,0.437823,0.562177,-0.25,0.334589,0.665411,-0.6875,0.334589,0.665411,-0.6875,1,320,96,96
hendrycks_math/test/003172,post_defer,defer,0.191933,0.808067,-1.4375,0.52342,0.47658,0.0938,0.52342,0.47658,0.0938,0,401,206,206
hendrycks_math/test/003173,post_defer,defer,0.377541,0.622459,-0.5,0.855851,0.144149,1.7812,0.855851,0.144149,1.7812,0,397,165,165
hendrycks_math/test/003174,early_defer,defer,0.955981,0.044019,3.0781,0.91848,0.08152,2.4219,0.955981,0.044019,3.0781,0,823,355,355
hendrycks_math/test/003175,early_defer,defer,0.705785,0.294215,0.875,0.338077,0.661923,-0.6719,0.705785,0.294215,0.875,0,148,71,71
hendrycks_math/test/003176,post_defer,defer,0.201813,0.798187,-1.375,0.757794,0.242206,1.1406,0.757794,0.242206,1.1406,0,164,52,52
hendrycks_math/test/003177,early_defer,defer,0.92079,0.07921,2.4531,0.815232,0.184768,1.4844,0.92079,0.07921,2.4531,0,383,189,189
hendrycks_math/test/003178,early_defer,defer,0.51562,0.48438,0.0625,0.998551,0.001449,6.5352,0.51562,0.48438,0.0625,0,639,177,177
hendrycks_math/test/003179,early_defer,defer,0.754915,0.245085,1.125,0.757794,0.242206,1.1406,0.754915,0.245085,1.125,0,317,105,105
hendrycks_math/test/003180,post_self,self,0.201813,0.798187,-1.375,0.457137,0.542863,-0.1719,0.457137,0.542863,-0.1719,0,252,92,92
hendrycks_math/test/003181,early_defer,defer,0.79053,0.20947,1.3281,0.819893,0.180107,1.5156,0.79053,0.20947,1.3281,1,748,290,290
hendrycks_math/test/003182,early_defer,defer,0.966914,0.033086,3.375,0.928409,0.071591,2.5625,0.966914,0.033086,3.375,0,1027,342,342
hendrycks_math/test/003183,early_defer,defer,0.91118,0.08882,2.3281,0.896251,0.103749,2.1562,0.91118,0.08882,2.3281,0,1051,479,479
hendrycks_math/test/003184,early_defer,defer,0.51562,0.48438,0.0625,0.352202,0.647798,-0.6094,0.51562,0.48438,0.0625,0,563,199,199
hendrycks_math/test/003185,early_defer,defer,0.953275,0.046725,3.0156,0.991907,0.008093,4.8086,0.953275,0.046725,3.0156,0,959,394,394
hendrycks_math/test/003186,early_defer,defer,0.766294,0.233706,1.1875,0.73412,0.26588,1.0156,0.766294,0.233706,1.1875,0,203,69,69
hendrycks_math/test/003187,post_self,self,0.245085,0.754915,-1.125,0.019124,0.980876,-3.9375,0.019124,0.980876,-3.9375,0,74,30,30
hendrycks_math/test/003188,post_defer,defer,0.182426,0.817574,-1.5,0.990292,0.009708,4.625,0.990292,0.009708,4.625,0,558,301,301
hendrycks_math/test/003189,early_defer,defer,0.957912,0.042088,3.125,0.955319,0.044681,3.0625,0.957912,0.042088,3.125,0,5230,2049,2049
hendrycks_math/test/003190,post_self,self,0.096706,0.903294,-2.2344,0.108189,0.891811,-2.1094,0.108189,0.891811,-2.1094,0,248,83,83
hendrycks_math/test/003191,early_defer,defer,0.851953,0.148047,1.75,0.903294,0.096706,2.2344,0.851953,0.148047,1.75,0,1201,405,405
hendrycks_math/test/003192,post_defer,defer,0.307358,0.692642,-0.8125,0.607663,0.392337,0.4375,0.607663,0.392337,0.4375,0,210,75,75
hendrycks_math/test/003193,early_defer,defer,0.868827,0.131173,1.8906,0.839734,0.160266,1.6562,0.868827,0.131173,1.8906,0,124,46,46
hendrycks_math/test/003194,early_defer,defer,0.896251,0.103749,2.1562,0.960063,0.039937,3.1797,0.896251,0.103749,2.1562,0,509,234,234
hendrycks_math/test/003195,early_defer,defer,0.874077,0.125923,1.9375,0.884039,0.115961,2.0312,0.874077,0.125923,1.9375,0,596,265,265
hendrycks_math/test/003196,early_defer,defer,0.839734,0.160266,1.6562,0.993307,0.006693,5.0,0.839734,0.160266,1.6562,0,2994,1119,1119
hendrycks_math/test/003197,early_defer,defer,0.52342,0.47658,0.0938,0.027585,0.972415,-3.5625,0.52342,0.47658,0.0938,1,615,230,230
hendrycks_math/test/003198,post_defer,defer,0.468791,0.531209,-0.125,0.843895,0.156105,1.6875,0.843895,0.156105,1.6875,0,4788,2048,2048
hendrycks_math/test/003199,early_defer,defer,0.817574,0.182426,1.5,0.815232,0.184768,1.4844,0.817574,0.182426,1.5,0,578,166,166
hendrycks_math/test/003200,early_defer,defer,0.779993,0.220007,1.2656,0.960361,0.039639,3.1875,0.779993,0.220007,1.2656,0,6286,2049,2049
hendrycks_math/test/003201,early_defer,defer,0.651355,0.348645,0.625,0.828939,0.171061,1.5781,0.651355,0.348645,0.625,0,356,172,172
hendrycks_math/test/003202,early_defer,defer,0.826712,0.173288,1.5625,0.637031,0.362969,0.5625,0.826712,0.173288,1.5625,0,374,168,168
hendrycks_math/test/003203,early_defer,defer,0.96741,0.03259,3.3906,0.962108,0.037892,3.2344,0.96741,0.03259,3.3906,0,663,186,186
hendrycks_math/test/003204,early_defer,defer,0.853913,0.146087,1.7656,0.888759,0.111241,2.0781,0.853913,0.146087,1.7656,0,656,169,169
hendrycks_math/test/003205,early_defer,defer,0.731059,0.268941,1.0,0.847968,0.152032,1.7188,0.731059,0.268941,1.0,0,362,150,150
hendrycks_math/test/003206,post_self,self,0.453262,0.546738,-0.1875,0.341582,0.658418,-0.6562,0.341582,0.658418,-0.6562,0,195,56,56
hendrycks_math/test/003207,early_defer,defer,0.607663,0.392337,0.4375,0.441673,0.558327,-0.2344,0.607663,0.392337,0.4375,0,1125,365,365
hendrycks_math/test/003208,post_self,self,0.085099,0.914901,-2.375,0.056652,0.943348,-2.8125,0.056652,0.943348,-2.8125,1,307,107,107
hendrycks_math/test/003209,early_defer,defer,0.752013,0.247987,1.1094,0.09947,0.90053,-2.2031,0.752013,0.247987,1.1094,1,258,100,100
