task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,self_passed,reasoning_len,answer_len,actual_local_tokens
hendrycks_math/test/002298,early_defer,defer,0.754915,0.245085,1.125,0.9271,0.0729,2.543,0.754915,0.245085,1.125,0,2793,1393,1393
hendrycks_math/test/002299,early_defer,defer,0.817574,0.182426,1.5,0.856812,0.143188,1.7891,0.817574,0.182426,1.5,0,2486,1009,1009
hendrycks_math/test/002300,post_self,self,0.437823,0.562177,-0.25,0.087097,0.912903,-2.3496,0.087097,0.912903,-2.3496,1,1767,566,566
hendrycks_math/test/002301,early_defer,defer,0.531209,0.468791,0.125,0.183887,0.816113,-1.4902,0.531209,0.468791,0.125,1,987,391,391
hendrycks_math/test/002302,post_self,self,0.437823,0.562177,-0.25,0.112795,0.887205,-2.0625,0.112795,0.887205,-2.0625,0,1119,500,500
hendrycks_math/test/002303,early_defer,defer,0.615088,0.384912,0.4688,0.292595,0.707405,-0.8828,0.615088,0.384912,0.4688,1,1287,520,520
hendrycks_math/test/002304,post_self,self,0.129403,0.870597,-1.9062,0.010033,0.989967,-4.5918,0.010033,0.989967,-4.5918,1,1136,490,490
hendrycks_math/test/002305,early_defer,defer,0.665411,0.334589,0.6875,0.658418,0.341582,0.6562,0.665411,0.334589,0.6875,0,2249,728,728
hendrycks_math/test/002306,post_self,self,0.217338,0.782662,-1.2812,0.031026,0.968974,-3.4414,0.031026,0.968974,-3.4414,1,1228,558,558
hendrycks_math/test/002307,post_self,self,0.03622,0.96378,-3.2812,0.067424,0.932576,-2.627,0.067424,0.932576,-2.627,1,1568,702,702
hendrycks_math/test/002308,early_defer,defer,0.863392,0.136608,1.8438,0.870487,0.129513,1.9053,0.863392,0.136608,1.8438,0,1099,384,384
hendrycks_math/test/002309,early_defer,defer,0.562177,0.437823,0.25,0.108095,0.891905,-2.1104,0.562177,0.437823,0.25,1,1151,454,454
hendrycks_math/test/002310,early_defer,defer,0.934395,0.065605,2.6562,0.979765,0.020235,3.8799,0.934395,0.065605,2.6562,0,2174,752,752
hendrycks_math/test/002311,early_defer,defer,0.600188,0.399812,0.4062,0.833866,0.166134,1.6133,0.600188,0.399812,0.4062,0,1663,799,799
hendrycks_math/test/002312,early_defer,defer,0.96378,0.03622,3.2812,0.953665,0.046335,3.0244,0.96378,0.03622,3.2812,0,3072,1595,1595
hendrycks_math/test/002313,early_defer,defer,0.914901,0.085099,2.375,0.995121,0.004879,5.3179,0.914901,0.085099,2.375,1,2115,814,814
hendrycks_math/test/002314,early_defer,defer,0.771843,0.228157,1.2188,0.627951,0.372049,0.5234,0.771843,0.228157,1.2188,1,1978,729,729
hendrycks_math/test/002315,post_self,self,0.437823,0.562177,-0.25,0.034947,0.965053,-3.3184,0.034947,0.965053,-3.3184,1,2303,950,950
hendrycks_math/test/002316,post_self,self,0.44553,0.55447,-0.2188,0.024423,0.975577,-3.6875,0.024423,0.975577,-3.6875,1,1722,759,759
hendrycks_math/test/002317,early_defer,defer,0.893309,0.106691,2.125,0.970688,0.029312,3.5,0.893309,0.106691,2.125,0,4140,2048,2048
hendrycks_math/test/002318,early_defer,defer,0.835484,0.164516,1.625,0.326808,0.673192,-0.7227,0.835484,0.164516,1.625,1,1592,830,830
hendrycks_math/test/002319,early_defer,defer,0.607663,0.392337,0.4375,0.779993,0.220007,1.2656,0.607663,0.392337,0.4375,0,2259,930,930
hendrycks_math/test/002320,early_defer,defer,0.974043,0.025957,3.625,0.73678,0.26322,1.0293,0.974043,0.025957,3.625,0,1095,427,427
hendrycks_math/test/002321,early_defer,defer,0.7773,0.2227,1.25,0.656658,0.343342,0.6484,0.7773,0.2227,1.25,0,2531,1157,1157
hendrycks_math/test/002322,early_defer,defer,0.651355,0.348645,0.625,0.735642,0.264358,1.0234,0.651355,0.348645,0.625,0,2027,725,725
hendrycks_math/test/002323,early_defer,defer,0.585101,0.414899,0.3438,0.505859,0.494141,0.0234,0.585101,0.414899,0.3438,0,1677,721,721
hendrycks_math/test/002324,early_defer,defer,0.622459,0.377541,0.5,0.823896,0.176104,1.543,0.622459,0.377541,0.5,0,2003,906,906
hendrycks_math/test/002325,early_defer,defer,0.592667,0.407333,0.375,0.853913,0.146087,1.7656,0.592667,0.407333,0.375,0,1680,722,722
hendrycks_math/test/002326,post_self,self,0.268941,0.731059,-1.0,0.064535,0.935465,-2.6738,0.064535,0.935465,-2.6738,1,2019,935,935
hendrycks_math/test/002327,post_self,self,0.468791,0.531209,-0.125,0.154058,0.845942,-1.7031,0.154058,0.845942,-1.7031,1,883,324,324
hendrycks_math/test/002328,early_defer,defer,0.939913,0.060087,2.75,0.975577,0.024423,3.6875,0.939913,0.060087,2.75,0,3683,2049,2049
hendrycks_math/test/002329,post_self,self,0.233706,0.766294,-1.1875,0.020197,0.979803,-3.8818,0.020197,0.979803,-3.8818,1,858,374,374
hendrycks_math/test/002330,post_defer,defer,0.307358,0.692642,-0.8125,0.627951,0.372049,0.5234,0.627951,0.372049,0.5234,0,2248,942,942
hendrycks_math/test/002331,early_defer,defer,0.987568,0.012432,4.375,0.991136,0.008864,4.7168,0.987568,0.012432,4.375,0,2290,817,817
hendrycks_math/test/002332,post_self,self,0.256832,0.743168,-1.0625,0.060474,0.939526,-2.7432,0.060474,0.939526,-2.7432,1,1303,590,590
hendrycks_math/test/002333,early_defer,defer,0.887205,0.112795,2.0625,0.627038,0.372962,0.5195,0.887205,0.112795,2.0625,0,2079,974,974
hendrycks_math/test/002334,post_self,self,0.314051,0.685949,-0.7812,0.202128,0.797872,-1.373,0.202128,0.797872,-1.373,1,938,325,325
hendrycks_math/test/002335,early_defer,defer,0.749087,0.250913,1.0938,0.99593,0.00407,5.5,0.749087,0.250913,1.0938,0,3817,1830,1830
hendrycks_math/test/002336,early_defer,defer,0.867036,0.132964,1.875,0.823896,0.176104,1.543,0.867036,0.132964,1.875,0,1972,926,926
hendrycks_math/test/002337,post_self,self,0.191933,0.808067,-1.4375,0.007973,0.992027,-4.8237,0.007973,0.992027,-4.8237,1,985,465,465
hendrycks_math/test/002338,early_defer,defer,0.531209,0.468791,0.125,0.44071,0.55929,-0.2383,0.531209,0.468791,0.125,1,938,358,358
hendrycks_math/test/002339,early_defer,defer,0.893309,0.106691,2.125,0.411111,0.588889,-0.3594,0.893309,0.106691,2.125,1,2430,1076,1076
hendrycks_math/test/002340,post_defer,defer,0.5,0.5,0.0,0.833325,0.166675,1.6094,0.833325,0.166675,1.6094,1,1517,726,726
hendrycks_math/test/002341,early_defer,defer,0.72487,0.27513,0.9688,0.755637,0.244363,1.1289,0.72487,0.27513,0.9688,0,1935,1078,1078
hendrycks_math/test/002342,early_defer,defer,0.943348,0.056652,2.8125,0.917525,0.082475,2.4092,0.943348,0.056652,2.8125,0,1835,645,645
hendrycks_math/test/002343,post_self,self,0.092688,0.907312,-2.2812,0.008711,0.991289,-4.7344,0.008711,0.991289,-4.7344,1,1473,693,693
hendrycks_math/test/002344,post_self,self,0.122523,0.877477,-1.9688,0.210117,0.789883,-1.3242,0.210117,0.789883,-1.3242,0,1208,383,383
hendrycks_math/test/002345,post_self,self,0.239349,0.760651,-1.1562,0.00767,0.99233,-4.8628,0.00767,0.99233,-4.8628,1,520,259,259
hendrycks_math/test/002346,early_defer,defer,0.712232,0.287768,0.9062,0.941223,0.058777,2.7734,0.712232,0.287768,0.9062,0,1934,793,793
hendrycks_math/test/002347,post_defer,defer,0.239349,0.760651,-1.1562,0.631594,0.368406,0.5391,0.631594,0.368406,0.5391,1,1926,754,754
hendrycks_math/test/002348,early_defer,defer,0.798187,0.201813,1.375,0.016802,0.983198,-4.0693,0.798187,0.201813,1.375,1,1642,683,683
hendrycks_math/test/002349,post_self,self,0.212069,0.787931,-1.3125,0.191328,0.808672,-1.4414,0.191328,0.808672,-1.4414,1,2012,738,738
hendrycks_math/test/002350,early_defer,defer,0.874077,0.125923,1.9375,0.733356,0.266644,1.0117,0.874077,0.125923,1.9375,0,1706,779,779
hendrycks_math/test/002351,post_defer,defer,0.5,0.5,0.0,0.859664,0.140336,1.8125,0.859664,0.140336,1.8125,0,1600,752,752
hendrycks_math/test/002352,early_defer,defer,0.939913,0.060087,2.75,0.98599,0.01401,4.2539,0.939913,0.060087,2.75,0,3654,2048,2048
hendrycks_math/test/002353,early_defer,defer,0.705785,0.294215,0.875,0.03498,0.96502,-3.3174,0.705785,0.294215,0.875,1,1870,781,781
hendrycks_math/test/002354,post_self,self,0.020964,0.979036,-3.8438,0.010642,0.989358,-4.5322,0.010642,0.989358,-4.5322,1,775,364,364
hendrycks_math/test/002355,post_self,self,0.025179,0.974821,-3.6562,0.002915,0.997085,-5.835,0.002915,0.997085,-5.835,1,1283,535,535
hendrycks_math/test/002356,post_self,self,0.294215,0.705785,-0.875,0.107437,0.892563,-2.1172,0.107437,0.892563,-2.1172,1,2117,869,869
hendrycks_math/test/002357,early_defer,defer,0.957912,0.042088,3.125,0.567937,0.432063,0.2734,0.957912,0.042088,3.125,1,2756,1085,1085
hendrycks_math/test/002358,post_defer,defer,0.164516,0.835484,-1.625,0.566019,0.433981,0.2656,0.566019,0.433981,0.2656,0,2047,958,958
hendrycks_math/test/002359,early_defer,defer,0.971564,0.028436,3.5312,0.883437,0.116563,2.0254,0.971564,0.028436,3.5312,0,1856,779,779
hendrycks_math/test/002360,early_defer,defer,0.914901,0.085099,2.375,0.908293,0.091707,2.293,0.914901,0.085099,2.375,0,2004,866,866
hendrycks_math/test/002361,early_defer,defer,0.987568,0.012432,4.375,0.604866,0.395134,0.4258,0.987568,0.012432,4.375,0,844,404,404
hendrycks_math/test/002362,post_defer,defer,0.050331,0.949669,-2.9375,0.594551,0.405449,0.3828,0.594551,0.405449,0.3828,0,2218,926,926
hendrycks_math/test/002363,early_defer,defer,0.562177,0.437823,0.25,0.47658,0.52342,-0.0938,0.562177,0.437823,0.25,1,1883,912,912
hendrycks_math/test/002364,early_defer,defer,0.912436,0.087564,2.3438,0.98752,0.01248,4.3711,0.912436,0.087564,2.3438,0,3197,2049,2049
hendrycks_math/test/002365,early_defer,defer,0.917303,0.082697,2.4062,0.923385,0.076615,2.4893,0.917303,0.082697,2.4062,0,1473,517,517
hendrycks_math/test/002366,post_defer,defer,0.437823,0.562177,-0.25,0.628863,0.371137,0.5273,0.628863,0.371137,0.5273,0,1421,499,499
hendrycks_math/test/002367,early_defer,defer,0.998402,0.001598,6.4375,0.991431,0.008569,4.751,0.998402,0.001598,6.4375,0,1978,700,700
hendrycks_math/test/002368,early_defer,defer,0.949669,0.050331,2.9375,0.935641,0.064359,2.6768,0.949669,0.050331,2.9375,0,2783,1228,1228
hendrycks_math/test/002369,post_self,self,0.341582,0.658418,-0.6562,0.103749,0.896251,-2.1562,0.103749,0.896251,-2.1562,0,2023,890,890
hendrycks_math/test/002370,post_defer,defer,0.468791,0.531209,-0.125,0.534127,0.465873,0.1367,0.534127,0.465873,0.1367,0,1399,683,683
hendrycks_math/test/002371,post_self,self,0.008062,0.991938,-4.8125,0.000457,0.999543,-7.6899,0.000457,0.999543,-7.6899,1,659,251,251
hendrycks_math/test/002372,post_defer,defer,0.362969,0.637031,-0.5625,0.843895,0.156105,1.6875,0.843895,0.156105,1.6875,0,2937,1196,1196
hendrycks_math/test/002373,early_defer,defer,0.946597,0.053403,2.875,0.858481,0.141519,1.8027,0.946597,0.053403,2.875,0,3460,1825,1825
hendrycks_math/test/002374,early_defer,defer,0.831143,0.168857,1.5938,0.501953,0.498047,0.0078,0.831143,0.168857,1.5938,0,1613,579,579
hendrycks_math/test/002375,early_defer,defer,0.959154,0.040846,3.1562,0.895888,0.104112,2.1523,0.959154,0.040846,3.1562,1,2303,1152,1152
hendrycks_math/test/002376,post_self,self,0.048858,0.951142,-2.9688,0.055107,0.944893,-2.8418,0.055107,0.944893,-2.8418,1,926,432,432
hendrycks_math/test/002377,early_defer,defer,0.99819,0.00181,6.3125,0.993163,0.006837,4.9785,0.99819,0.00181,6.3125,0,2638,1044,1044
hendrycks_math/test/002378,early_defer,defer,0.989672,0.010328,4.5625,0.959154,0.040846,3.1562,0.989672,0.010328,4.5625,0,1658,589,589
hendrycks_math/test/002379,early_defer,defer,0.884039,0.115961,2.0312,0.731059,0.268941,1.0,0.884039,0.115961,2.0312,0,2442,1131,1131
hendrycks_math/test/002380,early_defer,defer,0.917303,0.082697,2.4062,0.091544,0.908456,-2.2949,0.917303,0.082697,2.4062,1,1508,736,736
hendrycks_math/test/002381,early_defer,defer,0.99478,0.00522,5.25,0.99488,0.00512,5.2695,0.99478,0.00522,5.25,0,2145,920,920
hendrycks_math/test/002382,early_defer,defer,0.622459,0.377541,0.5,0.51562,0.48438,0.0625,0.622459,0.377541,0.5,0,3037,1338,1338
hendrycks_math/test/002383,post_self,self,0.106691,0.893309,-2.125,0.016145,0.983855,-4.1099,0.016145,0.983855,-4.1099,1,1230,425,425
hendrycks_math/test/002384,early_defer,defer,0.912436,0.087564,2.3438,0.895705,0.104295,2.1504,0.912436,0.087564,2.3438,0,1705,602,602
hendrycks_math/test/002385,early_defer,defer,0.7773,0.2227,1.25,0.598312,0.401688,0.3984,0.7773,0.2227,1.25,1,2005,972,972
hendrycks_math/test/002386,early_defer,defer,0.629775,0.370225,0.5312,0.47171,0.52829,-0.1133,0.629775,0.370225,0.5312,1,1070,511,511
hendrycks_math/test/002387,early_defer,defer,0.760651,0.239349,1.1562,0.978915,0.021085,3.8379,0.760651,0.239349,1.1562,0,3902,2049,2049
hendrycks_math/test/002388,early_defer,defer,0.585101,0.414899,0.3438,0.801625,0.198375,1.3965,0.585101,0.414899,0.3438,0,3234,1752,1752
hendrycks_math/test/002389,early_defer,defer,0.651355,0.348645,0.625,0.095013,0.904987,-2.2539,0.651355,0.348645,0.625,1,1443,545,545
hendrycks_math/test/002390,post_self,self,0.037327,0.962673,-3.25,0.022934,0.977066,-3.752,0.022934,0.977066,-3.752,1,1254,661,661
hendrycks_math/test/002391,early_defer,defer,0.979668,0.020332,3.875,0.930205,0.069795,2.5898,0.979668,0.020332,3.875,0,2033,730,730
hendrycks_math/test/002392,early_defer,defer,0.948155,0.051845,2.9062,0.352202,0.647798,-0.6094,0.948155,0.051845,2.9062,1,2252,872,872
hendrycks_math/test/002393,post_self,self,0.5,0.5,0.0,0.163445,0.836555,-1.6328,0.163445,0.836555,-1.6328,1,2275,1021,1021
hendrycks_math/test/002394,post_defer,defer,0.320821,0.679179,-0.75,0.805938,0.194062,1.4238,0.805938,0.194062,1.4238,0,3241,1711,1711
hendrycks_math/test/002395,post_self,self,0.038466,0.961534,-3.2188,0.017883,0.982117,-4.0059,0.017883,0.982117,-4.0059,1,843,413,413
hendrycks_math/test/002396,early_defer,defer,0.679179,0.320821,0.75,0.93196,0.06804,2.6172,0.679179,0.320821,0.75,1,2548,923,923
hendrycks_math/test/002397,early_defer,defer,0.685949,0.314051,0.7812,0.886813,0.113187,2.0586,0.685949,0.314051,0.7812,0,2271,961,961
hendrycks_math/test/002398,post_self,self,0.314051,0.685949,-0.7812,0.021719,0.978281,-3.8076,0.021719,0.978281,-3.8076,1,1112,497,497
hendrycks_math/test/002399,post_self,self,0.2227,0.7773,-1.25,0.01449,0.98551,-4.2197,0.01449,0.98551,-4.2197,1,1166,494,494
hendrycks_math/test/002400,early_defer,defer,0.651355,0.348645,0.625,0.152032,0.847968,-1.7188,0.651355,0.348645,0.625,1,1110,370,370
hendrycks_math/test/002401,early_defer,defer,0.562177,0.437823,0.25,0.907886,0.092114,2.2881,0.562177,0.437823,0.25,0,2061,797,797
hendrycks_math/test/002402,post_defer,defer,0.5,0.5,0.0,0.861771,0.138229,1.8301,0.861771,0.138229,1.8301,0,1257,513,513
hendrycks_math/test/002403,post_self,self,0.348645,0.651355,-0.625,0.017978,0.982022,-4.0005,0.017978,0.982022,-4.0005,1,1113,416,416
hendrycks_math/test/002404,early_defer,defer,0.651355,0.348645,0.625,0.165593,0.834407,-1.6172,0.651355,0.348645,0.625,1,1173,590,590
hendrycks_math/test/002405,post_self,self,0.262842,0.737158,-1.0312,0.031144,0.968856,-3.4375,0.031144,0.968856,-3.4375,1,2217,823,823
hendrycks_math/test/002406,early_defer,defer,0.961534,0.038466,3.2188,0.896795,0.103205,2.1621,0.961534,0.038466,3.2188,0,2241,1087,1087
hendrycks_math/test/002407,early_defer,defer,0.731059,0.268941,1.0,0.054149,0.945851,-2.8604,0.731059,0.268941,1.0,0,1481,634,634
hendrycks_math/test/002408,early_defer,defer,0.629775,0.370225,0.5312,0.802865,0.197135,1.4043,0.629775,0.370225,0.5312,0,3105,1477,1477
hendrycks_math/test/002409,early_defer,defer,0.943348,0.056652,2.8125,0.855127,0.144873,1.7754,0.943348,0.056652,2.8125,1,1816,669,669
hendrycks_math/test/002410,post_self,self,0.037327,0.962673,-3.25,0.001061,0.998939,-6.8472,0.001061,0.998939,-6.8472,1,620,263,263
hendrycks_math/test/002411,early_defer,defer,0.658418,0.341582,0.6562,0.566978,0.433022,0.2695,0.658418,0.341582,0.6562,0,616,343,343
hendrycks_math/test/002412,post_self,self,0.437823,0.562177,-0.25,0.050658,0.949342,-2.9307,0.050658,0.949342,-2.9307,1,812,297,297
hendrycks_math/test/002413,post_self,self,0.026759,0.973241,-3.5938,0.001343,0.998657,-6.6116,0.001343,0.998657,-6.6116,1,632,253,253
hendrycks_math/test/002414,post_self,self,0.082697,0.917303,-2.4062,0.006244,0.993756,-5.0698,0.006244,0.993756,-5.0698,1,946,429,429
hendrycks_math/test/002415,post_self,self,0.063715,0.936285,-2.6875,0.047514,0.952486,-2.998,0.047514,0.952486,-2.998,1,1085,450,450
hendrycks_math/test/002416,early_defer,defer,0.863392,0.136608,1.8438,0.896433,0.103567,2.1582,0.863392,0.136608,1.8438,0,3183,1448,1448
hendrycks_math/test/002417,early_defer,defer,0.924142,0.075858,2.5,0.869049,0.130951,1.8926,0.924142,0.075858,2.5,0,1767,841,841
hendrycks_math/test/002418,early_defer,defer,0.7773,0.2227,1.25,0.134094,0.865906,-1.8652,0.7773,0.2227,1.25,1,1604,603,603
hendrycks_math/test/002419,post_self,self,0.029312,0.970688,-3.5,0.008499,0.991501,-4.7593,0.008499,0.991501,-4.7593,1,865,352,352
hendrycks_math/test/002420,early_defer,defer,0.718594,0.281406,0.9375,0.082623,0.917377,-2.4072,0.718594,0.281406,0.9375,1,2517,1150,1150
hendrycks_math/test/002421,early_defer,defer,0.914901,0.085099,2.375,0.909586,0.090414,2.3086,0.914901,0.085099,2.375,0,1137,455,455
hendrycks_math/test/002422,post_self,self,0.051845,0.948155,-2.9062,0.009422,0.990578,-4.6553,0.009422,0.990578,-4.6553,1,1704,600,600
hendrycks_math/test/002423,post_defer,defer,0.468791,0.531209,-0.125,0.569853,0.430147,0.2812,0.569853,0.430147,0.2812,0,1995,841,841
hendrycks_math/test/002424,post_defer,defer,0.152032,0.847968,-1.7188,0.998103,0.001897,6.2656,0.998103,0.001897,6.2656,0,1202,455,455
hendrycks_math/test/002425,post_self,self,0.177811,0.822189,-1.5312,0.047558,0.952442,-2.9971,0.047558,0.952442,-2.9971,1,1147,417,417
hendrycks_math/test/002426,post_self,self,0.228157,0.771843,-1.2188,0.119819,0.880181,-1.9941,0.119819,0.880181,-1.9941,1,1277,477,477
hendrycks_math/test/002427,early_defer,defer,0.901921,0.098079,2.2188,0.663669,0.336331,0.6797,0.901921,0.098079,2.2188,0,1303,452,452
hendrycks_math/test/002428,early_defer,defer,0.692642,0.307358,0.8125,0.710628,0.289372,0.8984,0.692642,0.307358,0.8125,0,1949,893,893
hendrycks_math/test/002429,post_self,self,0.233706,0.766294,-1.1875,0.117572,0.882428,-2.0156,0.117572,0.882428,-2.0156,0,2288,1060,1060
hendrycks_math/test/002430,post_self,self,0.377541,0.622459,-0.5,0.055823,0.944177,-2.8281,0.055823,0.944177,-2.8281,1,1269,525,525
hendrycks_math/test/002431,early_defer,defer,0.7773,0.2227,1.25,0.632503,0.367497,0.543,0.7773,0.2227,1.25,1,2815,1306,1306
hendrycks_math/test/002432,post_defer,defer,0.414899,0.585101,-0.3438,0.953275,0.046725,3.0156,0.953275,0.046725,3.0156,0,4268,2048,2048
hendrycks_math/test/002433,post_defer,defer,0.437823,0.562177,-0.25,0.533154,0.466846,0.1328,0.533154,0.466846,0.1328,1,3558,1477,1477
hendrycks_math/test/002434,early_defer,defer,0.855851,0.144149,1.7812,0.964119,0.035881,3.291,0.855851,0.144149,1.7812,0,1909,786,786
hendrycks_math/test/002435,early_defer,defer,0.685949,0.314051,0.7812,0.107625,0.892375,-2.1152,0.685949,0.314051,0.7812,0,1214,577,577
hendrycks_math/test/002436,post_self,self,0.262842,0.737158,-1.0312,0.100879,0.899121,-2.1875,0.100879,0.899121,-2.1875,1,1148,416,416
hendrycks_math/test/002437,early_defer,defer,0.960361,0.039639,3.1875,0.961929,0.038071,3.2295,0.960361,0.039639,3.1875,0,2410,863,863
hendrycks_math/test/002438,post_defer,defer,0.314051,0.685949,-0.7812,0.534127,0.465873,0.1367,0.534127,0.465873,0.1367,1,1383,493,493
hendrycks_math/test/002439,post_self,self,0.177811,0.822189,-1.5312,0.008376,0.991624,-4.7739,0.008376,0.991624,-4.7739,1,847,291,291
hendrycks_math/test/002440,early_defer,defer,0.943348,0.056652,2.8125,0.842863,0.157137,1.6797,0.943348,0.056652,2.8125,1,1999,799,799
hendrycks_math/test/002441,post_defer,defer,0.0341,0.9659,-3.3438,0.759582,0.240418,1.1504,0.759582,0.240418,1.1504,1,910,332,332
hendrycks_math/test/002442,early_defer,defer,0.941654,0.058346,2.7812,0.856573,0.143427,1.7871,0.941654,0.058346,2.7812,0,1968,902,902
hendrycks_math/test/002443,early_defer,defer,0.970688,0.029312,3.5,0.569853,0.430147,0.2812,0.970688,0.029312,3.5,0,1573,793,793
hendrycks_math/test/002444,early_defer,defer,0.855851,0.144149,1.7812,0.935465,0.064535,2.6738,0.855851,0.144149,1.7812,0,3203,1817,1817
hendrycks_math/test/002445,early_defer,defer,0.997677,0.002323,6.0625,0.993973,0.006027,5.1055,0.997677,0.002323,6.0625,0,2622,1244,1244
hendrycks_math/test/002446,early_defer,defer,0.928409,0.071591,2.5625,0.970296,0.029704,3.4863,0.928409,0.071591,2.5625,0,2098,1127,1127
hendrycks_math/test/002447,post_defer,defer,0.5,0.5,0.0,0.656658,0.343342,0.6484,0.656658,0.343342,0.6484,0,2183,944,944
