task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,pred_answer,gold_answer,self_passed,reasoning_len,answer_len,actual_local_tokens
mmlu/all/test/006947,post_self,self,0.010987,0.989013,-4.5,2.3e-05,0.999977,-10.6875,2.3e-05,0.999977,-10.6875,B,B,1,759,171,171
mmlu/all/test/006948,post_self,self,0.003483,0.996517,-5.6562,4e-06,0.999996,-12.5625,4e-06,0.999996,-12.5625,D,D,1,922,204,204
mmlu/all/test/006949,post_self,self,0.001868,0.998132,-6.2812,4e-05,0.99996,-10.125,4e-05,0.99996,-10.125,C,C,1,655,146,146
mmlu/all/test/006950,post_self,self,0.012432,0.987568,-4.375,2.9e-05,0.999971,-10.4375,2.9e-05,0.999971,-10.4375,D,D,1,945,178,178
mmlu/all/test/006951,early_defer,defer,0.798187,0.201813,1.375,0.201813,0.798187,-1.375,0.798187,0.201813,1.375,D,D,1,1340,259,259
mmlu/all/test/006952,post_self,self,0.005385,0.994615,-5.2188,1e-05,0.99999,-11.5,1e-05,0.99999,-11.5,B,B,1,281,54,54
mmlu/all/test/006953,post_self,self,0.148047,0.851953,-1.75,6.2e-05,0.999938,-9.6875,6.2e-05,0.999938,-9.6875,D,D,1,970,199,199
mmlu/all/test/006954,post_self,self,0.022977,0.977023,-3.75,2.4e-05,0.999976,-10.625,2.4e-05,0.999976,-10.625,D,D,1,940,184,184
mmlu/all/test/006955,post_self,self,0.023689,0.976311,-3.7188,2.4e-05,0.999976,-10.625,2.4e-05,0.999976,-10.625,B,B,1,1109,202,202
mmlu/all/test/006956,post_self,self,0.182426,0.817574,-1.5,0.000169,0.999831,-8.6875,0.000169,0.999831,-8.6875,C,B,0,762,160,160
mmlu/all/test/006957,post_self,self,0.009708,0.990292,-4.625,7.5e-05,0.999925,-9.5,7.5e-05,0.999925,-9.5,C,C,1,1220,226,226
mmlu/all/test/006958,post_self,self,0.348645,0.651355,-0.625,0.000626,0.999374,-7.375,0.000626,0.999374,-7.375,B,B,1,465,95,95
mmlu/all/test/006959,post_self,self,0.119203,0.880797,-2.0,0.03622,0.96378,-3.2812,0.03622,0.96378,-3.2812,D,A,0,1369,261,261
mmlu/all/test/006960,early_defer,defer,0.798187,0.201813,1.375,0.993512,0.006488,5.0312,0.798187,0.201813,1.375,B,A,0,1508,285,285
mmlu/all/test/006961,post_self,self,0.437823,0.562177,-0.25,4.3e-05,0.999957,-10.0625,4.3e-05,0.999957,-10.0625,D,A,0,993,180,180
mmlu/all/test/006962,post_self,self,0.048858,0.951142,-2.9688,2.3e-05,0.999977,-10.6875,2.3e-05,0.999977,-10.6875,C,C,1,894,188,188
mmlu/all/test/006963,post_self,self,0.268941,0.731059,-1.0,0.00522,0.99478,-5.25,0.00522,0.99478,-5.25,C,D,0,1002,204,204
mmlu/all/test/006964,post_self,self,0.164516,0.835484,-1.625,0.000335,0.999665,-8.0,0.000335,0.999665,-8.0,C,C,1,921,184,184
mmlu/all/test/006965,post_self,self,0.058346,0.941654,-2.7812,5.1e-05,0.999949,-9.875,5.1e-05,0.999949,-9.875,B,C,0,1186,265,265
mmlu/all/test/006966,post_self,self,0.294215,0.705785,-0.875,0.000856,0.999144,-7.0625,0.000856,0.999144,-7.0625,C,D,0,660,111,111
mmlu/all/test/006967,post_self,self,0.028436,0.971564,-3.5312,2.6e-05,0.999974,-10.5625,2.6e-05,0.999974,-10.5625,D,D,1,1221,231,231
mmlu/all/test/006968,post_defer,defer,0.268941,0.731059,-1.0,0.992423,0.007577,4.875,0.992423,0.007577,4.875,D,A,0,845,149,149
mmlu/all/test/006969,post_self,self,0.006488,0.993512,-5.0312,2e-05,0.99998,-10.8125,2e-05,0.99998,-10.8125,D,D,1,1071,193,193
mmlu/all/test/006970,post_defer,defer,0.201813,0.798187,-1.375,0.990587,0.009413,4.6562,0.990587,0.009413,4.6562,D,B,0,1913,369,369
mmlu/all/test/006971,post_self,self,0.007346,0.992654,-4.9062,7e-06,0.999993,-11.9375,7e-06,0.999993,-11.9375,D,D,1,847,158,158
mmlu/all/test/006972,post_self,self,0.006693,0.993307,-5.0,2.4e-05,0.999976,-10.625,2.4e-05,0.999976,-10.625,D,D,1,781,156,156
mmlu/all/test/006973,post_self,self,0.002551,0.997449,-5.9688,1e-05,0.99999,-11.5,1e-05,0.99999,-11.5,A,A,1,856,180,180
mmlu/all/test/006974,early_defer,defer,0.592667,0.407333,0.375,0.966914,0.033086,3.375,0.592667,0.407333,0.375,B,A,0,1394,268,268
mmlu/all/test/006975,early_defer,defer,0.835484,0.164516,1.625,0.075858,0.924142,-2.5,0.835484,0.164516,1.625,C,B,0,1541,289,289
mmlu/all/test/006976,early_defer,defer,0.562177,0.437823,0.25,0.984094,0.015906,4.125,0.562177,0.437823,0.25,B,D,0,872,164,164
mmlu/all/test/006977,post_self,self,0.320821,0.679179,-0.75,0.407333,0.592667,-0.375,0.407333,0.592667,-0.375,D,A,0,1476,292,292
mmlu/all/test/006978,post_self,self,0.067547,0.932453,-2.625,0.000123,0.999877,-9.0,0.000123,0.999877,-9.0,D,D,1,1479,293,293
mmlu/all/test/006979,post_self,self,0.056652,0.943348,-2.8125,3e-06,0.999997,-12.8125,3e-06,0.999997,-12.8125,D,D,1,692,135,135
mmlu/all/test/006980,post_self,self,0.002473,0.997527,-6.0,2e-05,0.99998,-10.8125,2e-05,0.99998,-10.8125,B,B,1,940,201,201
mmlu/all/test/006981,post_self,self,0.060087,0.939913,-2.75,1.1e-05,0.999989,-11.4375,1.1e-05,0.999989,-11.4375,C,C,1,924,181,181
mmlu/all/test/006982,post_self,self,0.201813,0.798187,-1.375,9.6e-05,0.999904,-9.25,9.6e-05,0.999904,-9.25,B,B,1,780,160,160
mmlu/all/test/006983,post_self,self,0.182426,0.817574,-1.5,0.058346,0.941654,-2.7812,0.058346,0.941654,-2.7812,A,A,1,812,147,147
mmlu/all/test/006984,post_self,self,0.003273,0.996727,-5.7188,4e-06,0.999996,-12.4375,4e-06,0.999996,-12.4375,B,B,1,1007,189,189
mmlu/all/test/006985,post_defer,defer,0.5,0.5,0.0,0.817574,0.182426,1.5,0.817574,0.182426,1.5,C,C,1,1184,234,234
mmlu/all/test/006986,post_self,self,0.067547,0.932453,-2.625,5.5e-05,0.999945,-9.8125,5.5e-05,0.999945,-9.8125,B,B,1,783,143,143
mmlu/all/test/006987,post_self,self,8.5e-05,0.999915,-9.375,8e-06,0.999992,-11.6875,8e-06,0.999992,-11.6875,B,B,1,831,160,160
mmlu/all/test/006988,post_self,self,0.001988,0.998012,-6.2188,5e-06,0.999995,-12.25,5e-06,0.999995,-12.25,A,A,1,1261,232,232
mmlu/all/test/006989,post_self,self,0.148047,0.851953,-1.75,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,C,C,1,1426,259,259
mmlu/all/test/006990,post_self,self,0.011332,0.988668,-4.4688,1.5e-05,0.999985,-11.125,1.5e-05,0.999985,-11.125,C,C,1,957,184,184
mmlu/all/test/006991,post_self,self,0.007577,0.992423,-4.875,1.1e-05,0.999989,-11.4375,1.1e-05,0.999989,-11.4375,A,A,1,1034,200,200
mmlu/all/test/006992,post_self,self,0.038466,0.961534,-3.2188,0.000116,0.999884,-9.0625,0.000116,0.999884,-9.0625,C,C,1,939,173,173
mmlu/all/test/006993,post_self,self,0.348645,0.651355,-0.625,0.00141,0.99859,-6.5625,0.00141,0.99859,-6.5625,B,B,1,1692,317,317
mmlu/all/test/006994,early_defer,defer,0.798187,0.201813,1.375,0.017986,0.982014,-4.0,0.798187,0.201813,1.375,B,D,0,647,127,127
mmlu/all/test/006995,post_self,self,0.029312,0.970688,-3.5,3.5e-05,0.999965,-10.25,3.5e-05,0.999965,-10.25,D,D,1,1034,185,185
mmlu/all/test/006996,early_defer,defer,0.592667,0.407333,0.375,0.011687,0.988313,-4.4375,0.592667,0.407333,0.375,D,B,0,782,150,150
mmlu/all/test/006997,post_self,self,0.040846,0.959154,-3.1562,2.3e-05,0.999977,-10.6875,2.3e-05,0.999977,-10.6875,B,B,1,979,184,184
mmlu/all/test/006998,post_self,self,0.001988,0.998012,-6.2188,6e-06,0.999994,-12.0,6e-06,0.999994,-12.0,A,A,1,915,180,180
mmlu/all/test/006999,post_defer,defer,0.407333,0.592667,-0.375,0.985043,0.014957,4.1875,0.985043,0.014957,4.1875,C,C,1,660,138,138
mmlu/all/test/007000,post_self,self,0.073696,0.926304,-2.5312,0.000203,0.999797,-8.5,0.000203,0.999797,-8.5,C,D,0,1146,201,201
mmlu/all/test/007001,early_defer,defer,0.798187,0.201813,1.375,0.001598,0.998402,-6.4375,0.798187,0.201813,1.375,D,D,1,1088,196,196
mmlu/all/test/007002,early_defer,defer,0.651355,0.348645,0.625,0.002183,0.997817,-6.125,0.651355,0.348645,0.625,D,A,0,1164,216,216
mmlu/all/test/007003,post_self,self,0.037327,0.962673,-3.25,0.000911,0.999089,-7.0,0.000911,0.999089,-7.0,D,D,1,854,190,190
mmlu/all/test/007004,post_self,self,0.038466,0.961534,-3.2188,0.000158,0.999842,-8.75,0.000158,0.999842,-8.75,D,D,1,1042,235,235
mmlu/all/test/007005,post_self,self,0.245085,0.754915,-1.125,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,C,C,1,1129,224,224
mmlu/all/test/007006,post_self,self,0.046034,0.953966,-3.0312,0.000357,0.999643,-7.9375,0.000357,0.999643,-7.9375,C,D,0,1333,269,269
mmlu/all/test/007007,post_self,self,0.182426,0.817574,-1.5,1.2e-05,0.999988,-11.3125,1.2e-05,0.999988,-11.3125,D,D,1,949,178,178
mmlu/all/test/007008,post_self,self,0.268941,0.731059,-1.0,4.3e-05,0.999957,-10.0625,4.3e-05,0.999957,-10.0625,A,A,1,823,159,159
mmlu/all/test/007009,post_self,self,0.028436,0.971564,-3.5312,0.029312,0.970688,-3.5,0.029312,0.970688,-3.5,C,D,0,1357,239,239
mmlu/all/test/007010,post_self,self,0.00141,0.99859,-6.5625,9e-06,0.999991,-11.625,9e-06,0.999991,-11.625,B,B,1,1064,187,187
mmlu/all/test/007011,post_self,self,0.008577,0.991423,-4.75,7e-06,0.999993,-11.9375,7e-06,0.999993,-11.9375,D,D,1,682,135,135
mmlu/all/test/007012,post_self,self,0.002473,0.997527,-6.0,5e-06,0.999995,-12.1875,5e-06,0.999995,-12.1875,D,D,1,1040,210,210
mmlu/all/test/007013,post_self,self,0.468791,0.531209,-0.125,0.069542,0.930458,-2.5938,0.069542,0.930458,-2.5938,A,B,0,1457,253,253
mmlu/all/test/007014,post_self,self,0.004468,0.995532,-5.4062,0.000102,0.999898,-9.1875,0.000102,0.999898,-9.1875,B,B,1,1097,214,214
mmlu/all/test/007015,post_self,self,0.001099,0.998901,-6.8125,6e-06,0.999994,-12.0,6e-06,0.999994,-12.0,B,B,1,536,133,133
mmlu/all/test/007016,post_defer,defer,0.5,0.5,0.0,0.99539,0.00461,5.375,0.99539,0.00461,5.375,B,D,0,1026,195,195
mmlu/all/test/007017,post_self,self,0.005385,0.994615,-5.2188,7e-06,0.999993,-11.8125,7e-06,0.999993,-11.8125,D,D,1,675,195,195
mmlu/all/test/007018,post_self,self,0.017986,0.982014,-4.0,2.3e-05,0.999977,-10.6875,2.3e-05,0.999977,-10.6875,C,C,1,1151,231,231
mmlu/all/test/007019,early_defer,defer,0.932453,0.067547,2.625,0.407333,0.592667,-0.375,0.932453,0.067547,2.625,B,B,1,1225,219,219
mmlu/all/test/007020,post_self,self,0.00407,0.99593,-5.5,2e-06,0.999998,-13.125,2e-06,0.999998,-13.125,A,A,1,1247,206,206
mmlu/all/test/007021,post_self,self,0.095349,0.904651,-2.25,0.015906,0.984094,-4.125,0.015906,0.984094,-4.125,B,B,1,881,184,184
mmlu/all/test/007022,post_self,self,0.2227,0.7773,-1.25,0.000856,0.999144,-7.0625,0.000856,0.999144,-7.0625,C,C,1,967,194,194
mmlu/all/test/007023,post_self,self,0.058346,0.941654,-2.7812,0.000169,0.999831,-8.6875,0.000169,0.999831,-8.6875,D,D,1,1239,224,224
mmlu/all/test/007024,post_self,self,0.437823,0.562177,-0.25,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,B,D,0,913,184,184
mmlu/all/test/007025,early_defer,defer,0.731059,0.268941,1.0,0.996055,0.003945,5.5312,0.731059,0.268941,1.0,A,A,1,940,178,178
mmlu/all/test/007026,post_self,self,0.00573,0.99427,-5.1562,7e-05,0.99993,-9.5625,7e-05,0.99993,-9.5625,C,C,1,1099,207,207
mmlu/all/test/007027,post_self,self,0.037327,0.962673,-3.25,7.5e-05,0.999925,-9.5,7.5e-05,0.999925,-9.5,C,C,1,1060,211,211
mmlu/all/test/007028,post_self,self,0.026759,0.973241,-3.5938,1.1e-05,0.999989,-11.4375,1.1e-05,0.999989,-11.4375,D,D,1,990,178,178
mmlu/all/test/007029,post_self,self,0.148047,0.851953,-1.75,7.5e-05,0.999925,-9.5,7.5e-05,0.999925,-9.5,A,A,1,1049,198,198
mmlu/all/test/007030,early_defer,defer,0.592667,0.407333,0.375,0.033086,0.966914,-3.375,0.592667,0.407333,0.375,B,B,1,803,151,151
mmlu/all/test/007031,early_defer,defer,0.851953,0.148047,1.75,0.984094,0.015906,4.125,0.851953,0.148047,1.75,C,D,0,1359,259,259
mmlu/all/test/007032,post_self,self,0.268941,0.731059,-1.0,0.000755,0.999245,-7.1875,0.000755,0.999245,-7.1875,C,B,0,954,170,170
mmlu/all/test/007033,post_self,self,0.294215,0.705785,-0.875,0.003377,0.996623,-5.6875,0.003377,0.996623,-5.6875,C,C,1,241,45,45
mmlu/all/test/007034,post_self,self,0.00629,0.99371,-5.0625,5.8e-05,0.999942,-9.75,5.8e-05,0.999942,-9.75,C,D,0,1284,217,217
mmlu/all/test/007035,post_self,self,0.001134,0.998866,-6.7812,4.3e-05,0.999957,-10.0625,4.3e-05,0.999957,-10.0625,C,C,1,439,99,99
mmlu/all/test/007036,post_self,self,0.004199,0.995801,-5.4688,2.9e-05,0.999971,-10.4375,2.9e-05,0.999971,-10.4375,D,D,1,1036,194,194
mmlu/all/test/007037,post_self,self,0.148047,0.851953,-1.75,0.001701,0.998299,-6.375,0.001701,0.998299,-6.375,C,C,1,1111,219,219
mmlu/all/test/007038,post_self,self,0.320821,0.679179,-0.75,0.000217,0.999783,-8.4375,0.000217,0.999783,-8.4375,D,D,1,1094,184,184
mmlu/all/test/007039,early_defer,defer,0.874077,0.125923,1.9375,0.986777,0.013223,4.3125,0.874077,0.125923,1.9375,D,B,0,1181,209,209
mmlu/all/test/007040,early_defer,defer,0.798187,0.201813,1.375,0.148047,0.851953,-1.75,0.798187,0.201813,1.375,C,D,0,809,156,156
mmlu/all/test/007041,post_self,self,0.109706,0.890294,-2.0938,0.000588,0.999412,-7.4375,0.000588,0.999412,-7.4375,C,C,1,826,157,157
mmlu/all/test/007042,post_defer,defer,0.294215,0.705785,-0.875,0.992423,0.007577,4.875,0.992423,0.007577,4.875,B,B,1,649,123,123
mmlu/all/test/007043,post_self,self,0.2227,0.7773,-1.25,0.000626,0.999374,-7.375,0.000626,0.999374,-7.375,D,D,1,1133,219,219
mmlu/all/test/007044,early_defer,defer,0.531209,0.468791,0.125,5.8e-05,0.999942,-9.75,0.531209,0.468791,0.125,A,A,1,931,171,171
mmlu/all/test/007045,post_self,self,0.00117,0.99883,-6.75,4e-06,0.999996,-12.4375,4e-06,0.999996,-12.4375,A,A,1,911,167,167
mmlu/all/test/007046,post_self,self,0.407333,0.592667,-0.375,0.000553,0.999447,-7.5,0.000553,0.999447,-7.5,D,D,1,1104,216,216
mmlu/all/test/007047,post_self,self,0.025957,0.974043,-3.625,6.2e-05,0.999938,-9.6875,6.2e-05,0.999938,-9.6875,D,D,1,692,142,142
mmlu/all/test/007048,post_self,self,0.038466,0.961534,-3.2188,2e-06,0.999998,-13.125,2e-06,0.999998,-13.125,B,B,1,421,106,106
mmlu/all/test/007049,post_self,self,0.348645,0.651355,-0.625,0.00038,0.99962,-7.875,0.00038,0.99962,-7.875,D,D,1,439,105,105
mmlu/all/test/007050,post_self,self,0.037327,0.962673,-3.25,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,B,B,1,1048,214,214
mmlu/all/test/007051,early_defer,defer,0.592667,0.407333,0.375,0.002183,0.997817,-6.125,0.592667,0.407333,0.375,D,A,0,833,151,151
mmlu/all/test/007052,early_defer,defer,0.874077,0.125923,1.9375,0.835484,0.164516,1.625,0.874077,0.125923,1.9375,C,C,1,1429,275,275
mmlu/all/test/007053,early_defer,defer,0.592667,0.407333,0.375,0.989347,0.010653,4.5312,0.592667,0.407333,0.375,A,B,0,1409,275,275
mmlu/all/test/007054,post_self,self,0.065605,0.934395,-2.6562,0.000123,0.999877,-9.0,0.000123,0.999877,-9.0,A,A,1,1066,213,213
mmlu/all/test/007055,post_self,self,0.067547,0.932453,-2.625,4.8e-05,0.999952,-9.9375,4.8e-05,0.999952,-9.9375,D,D,1,980,186,186
mmlu/all/test/007056,post_self,self,0.015425,0.984575,-4.1562,8e-06,0.999992,-11.6875,8e-06,0.999992,-11.6875,A,A,1,904,177,177
mmlu/all/test/007057,early_defer,defer,0.817574,0.182426,1.5,0.968856,0.031144,3.4375,0.817574,0.182426,1.5,D,A,0,1104,216,216
mmlu/all/test/007058,post_self,self,0.010653,0.989347,-4.5312,2.6e-05,0.999974,-10.5625,2.6e-05,0.999974,-10.5625,C,C,1,604,145,145
mmlu/all/test/007059,early_defer,defer,0.943348,0.056652,2.8125,0.986363,0.013637,4.2812,0.943348,0.056652,2.8125,B,A,0,1342,263,263
mmlu/all/test/007060,post_self,self,0.026759,0.973241,-3.5938,3.1e-05,0.999969,-10.375,3.1e-05,0.999969,-10.375,C,C,1,1143,205,205
mmlu/all/test/007061,post_defer,defer,0.294215,0.705785,-0.875,0.998073,0.001927,6.25,0.998073,0.001927,6.25,B,C,0,570,139,139
mmlu/all/test/007062,post_self,self,0.085099,0.914901,-2.375,6.2e-05,0.999938,-9.6875,6.2e-05,0.999938,-9.6875,A,A,1,1123,230,230
mmlu/all/test/007063,post_self,self,0.407333,0.592667,-0.375,0.377541,0.622459,-0.5,0.377541,0.622459,-0.5,B,B,1,973,195,195
mmlu/all/test/007064,early_defer,defer,0.562177,0.437823,0.25,0.320821,0.679179,-0.75,0.562177,0.437823,0.25,D,C,0,1122,210,210
mmlu/all/test/007065,post_self,self,0.001001,0.998999,-6.9062,4.5e-05,0.999955,-10.0,4.5e-05,0.999955,-10.0,C,C,1,917,172,172
mmlu/all/test/007066,post_self,self,0.009708,0.990292,-4.625,5.1e-05,0.999949,-9.875,5.1e-05,0.999949,-9.875,D,D,1,900,176,176
mmlu/all/test/007067,post_self,self,0.075858,0.924142,-2.5,0.000169,0.999831,-8.6875,0.000169,0.999831,-8.6875,C,C,1,944,168,168
mmlu/all/test/007068,early_defer,defer,0.562177,0.437823,0.25,0.999144,0.000856,7.0625,0.562177,0.437823,0.25,D,C,0,809,175,175
mmlu/all/test/007069,early_defer,defer,0.754915,0.245085,1.125,0.148047,0.851953,-1.75,0.754915,0.245085,1.125,B,B,1,1435,261,261
mmlu/all/test/007070,post_self,self,0.003483,0.996517,-5.6562,6.6e-05,0.999934,-9.625,6.6e-05,0.999934,-9.625,C,C,1,963,192,192
mmlu/all/test/007071,post_self,self,0.017442,0.982558,-4.0312,7e-06,0.999993,-11.9375,7e-06,0.999993,-11.9375,A,A,1,411,82,82
mmlu/all/test/007072,post_self,self,0.042088,0.957912,-3.125,1e-05,0.99999,-11.5,1e-05,0.99999,-11.5,D,D,1,1233,211,211
mmlu/all/test/007073,post_self,self,0.00461,0.99539,-5.375,2e-06,0.999998,-12.9375,2e-06,0.999998,-12.9375,B,B,1,851,148,148
mmlu/all/test/007074,post_self,self,0.020332,0.979668,-3.875,1.9e-05,0.999981,-10.875,1.9e-05,0.999981,-10.875,B,B,1,1070,201,201
mmlu/all/test/007075,post_self,self,0.002323,0.997677,-6.0625,6e-06,0.999994,-12.0,6e-06,0.999994,-12.0,B,B,1,910,162,162
mmlu/all/test/007076,early_defer,defer,0.835484,0.164516,1.625,0.995095,0.004905,5.3125,0.835484,0.164516,1.625,C,A,0,1268,242,242
mmlu/all/test/007077,post_self,self,0.003377,0.996623,-5.6875,1.7e-05,0.999983,-11.0,1.7e-05,0.999983,-11.0,C,C,1,1029,211,211
mmlu/all/test/007078,post_self,self,0.002183,0.997817,-6.125,3.1e-05,0.999969,-10.375,3.1e-05,0.999969,-10.375,B,B,1,807,169,169
mmlu/all/test/007079,post_self,self,0.022286,0.977714,-3.7812,8.5e-05,0.999915,-9.375,8.5e-05,0.999915,-9.375,A,A,1,832,173,173
mmlu/all/test/007080,post_self,self,0.013637,0.986363,-4.2812,5.1e-05,0.999949,-9.875,5.1e-05,0.999949,-9.875,B,B,1,1050,196,196
mmlu/all/test/007081,post_self,self,0.00407,0.99593,-5.5,2.1e-05,0.999979,-10.75,2.1e-05,0.999979,-10.75,A,A,1,1040,218,218
mmlu/all/test/007082,post_self,self,0.468791,0.531209,-0.125,4.8e-05,0.999952,-9.9375,4.8e-05,0.999952,-9.9375,A,A,1,821,158,158
mmlu/all/test/007083,post_self,self,0.022977,0.977023,-3.75,0.000116,0.999884,-9.0625,0.000116,0.999884,-9.0625,D,D,1,1313,256,256
mmlu/all/test/007084,post_self,self,0.377541,0.622459,-0.5,4.3e-05,0.999957,-10.0625,4.3e-05,0.999957,-10.0625,A,A,1,548,120,120
mmlu/all/test/007085,early_defer,defer,0.562177,0.437823,0.25,0.002473,0.997527,-6.0,0.562177,0.437823,0.25,C,A,0,973,190,190
mmlu/all/test/007086,early_defer,defer,0.851953,0.148047,1.75,0.071591,0.928409,-2.5625,0.851953,0.148047,1.75,A,B,0,967,194,194
mmlu/all/test/007087,post_self,self,0.014064,0.985936,-4.25,3e-06,0.999997,-12.625,3e-06,0.999997,-12.625,B,B,1,283,51,51
mmlu/all/test/007088,post_self,self,0.032101,0.967899,-3.4062,0.001032,0.998968,-6.875,0.001032,0.998968,-6.875,B,B,1,861,194,194
mmlu/all/test/007089,post_self,self,0.006904,0.993096,-4.9688,2.6e-05,0.999974,-10.5625,2.6e-05,0.999974,-10.5625,B,B,1,1040,209,209
mmlu/all/test/007090,post_self,self,0.005385,0.994615,-5.2188,4.3e-05,0.999957,-10.0625,4.3e-05,0.999957,-10.0625,B,B,1,920,181,181
mmlu/all/test/007091,early_defer,defer,0.7773,0.2227,1.25,0.987568,0.012432,4.375,0.7773,0.2227,1.25,C,C,1,1101,198,198
mmlu/all/test/007092,post_self,self,0.002632,0.997368,-5.9375,1e-05,0.99999,-11.5625,1e-05,0.99999,-11.5625,B,B,1,1027,180,180
mmlu/all/test/007093,post_self,self,0.164516,0.835484,-1.625,0.000203,0.999797,-8.5,0.000203,0.999797,-8.5,A,A,1,1052,201,201
mmlu/all/test/007094,post_self,self,0.016403,0.983597,-4.0938,2.4e-05,0.999976,-10.625,2.4e-05,0.999976,-10.625,A,A,1,720,136,136
mmlu/all/test/007095,post_self,self,0.026759,0.973241,-3.5938,8.5e-05,0.999915,-9.375,8.5e-05,0.999915,-9.375,B,B,1,1312,250,250
mmlu/all/test/007096,post_self,self,0.004755,0.995245,-5.3438,0.000116,0.999884,-9.0625,0.000116,0.999884,-9.0625,C,C,1,1215,213,213
mmlu/all/test/007097,post_self,self,0.026759,0.973241,-3.5938,9e-05,0.99991,-9.3125,9e-05,0.99991,-9.3125,C,C,1,872,195,195
mmlu/all/test/007098,post_self,self,0.182426,0.817574,-1.5,0.000231,0.999769,-8.375,0.000231,0.999769,-8.375,A,A,1,1246,246,246
mmlu/all/test/007099,post_self,self,0.014504,0.985496,-4.2188,8.5e-05,0.999915,-9.375,8.5e-05,0.999915,-9.375,B,B,1,1218,231,231
mmlu/all/test/007100,post_self,self,0.245085,0.754915,-1.125,0.002801,0.997199,-5.875,0.002801,0.997199,-5.875,A,A,1,1572,299,299
mmlu/all/test/007101,post_defer,defer,0.025179,0.974821,-3.6562,0.998633,0.001367,6.5938,0.998633,0.001367,6.5938,A,B,0,1456,300,300
mmlu/all/test/007102,post_self,self,0.047426,0.952574,-3.0,7e-05,0.99993,-9.5625,7e-05,0.99993,-9.5625,B,B,1,970,190,190
mmlu/all/test/007103,post_self,self,0.001988,0.998012,-6.2188,1.1e-05,0.999989,-11.375,1.1e-05,0.999989,-11.375,D,D,1,900,173,173
mmlu/all/test/007104,post_self,self,0.201813,0.798187,-1.375,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,C,A,0,1468,268,268
mmlu/all/test/007105,early_defer,defer,0.531209,0.468791,0.125,0.997603,0.002397,6.0312,0.531209,0.468791,0.125,A,B,0,1924,396,396
mmlu/all/test/007106,early_defer,defer,0.622459,0.377541,0.5,0.986777,0.013223,4.3125,0.622459,0.377541,0.5,D,B,0,1341,258,258
mmlu/all/test/007107,post_self,self,0.002252,0.997748,-6.0938,8e-05,0.99992,-9.4375,8e-05,0.99992,-9.4375,C,C,1,1098,218,218
mmlu/all/test/007108,post_self,self,0.018547,0.981453,-3.9688,5e-06,0.999995,-12.125,5e-06,0.999995,-12.125,A,A,1,723,151,151
mmlu/all/test/007109,post_self,self,0.00071,0.99929,-7.25,2e-06,0.999998,-13.125,2e-06,0.999998,-13.125,A,A,1,182,40,40
mmlu/all/test/007110,post_self,self,0.007346,0.992654,-4.9062,0.000488,0.999512,-7.625,0.000488,0.999512,-7.625,C,C,1,906,183,183
mmlu/all/test/007111,post_self,self,0.001988,0.998012,-6.2188,7e-06,0.999993,-11.9375,7e-06,0.999993,-11.9375,A,A,1,1097,210,210
mmlu/all/test/007112,post_self,self,0.009126,0.990874,-4.6875,1.3e-05,0.999987,-11.25,1.3e-05,0.999987,-11.25,A,A,1,645,146,146
mmlu/all/test/007113,early_defer,defer,0.592667,0.407333,0.375,0.000553,0.999447,-7.5,0.592667,0.407333,0.375,D,D,1,961,203,203
mmlu/all/test/007114,post_self,self,0.008062,0.991938,-4.8125,1.1e-05,0.999989,-11.4375,1.1e-05,0.999989,-11.4375,A,A,1,1133,195,195
mmlu/all/test/007115,post_self,self,0.002051,0.997949,-6.1875,3.5e-05,0.999965,-10.25,3.5e-05,0.999965,-10.25,C,C,1,236,42,42
