task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,pred_answer,gold_answer,self_passed,reasoning_len,answer_len,actual_local_tokens
mmlu/all/test/005659,post_self,self,0.348645,0.651355,-0.625,0.173288,0.826712,-1.5625,0.173288,0.826712,-1.5625,C,C,1,333,73,73
mmlu/all/test/005660,post_defer,defer,0.48438,0.51562,-0.0625,0.933552,0.066448,2.6426,0.933552,0.066448,2.6426,C,A,0,696,135,135
mmlu/all/test/005661,post_self,self,0.100879,0.899121,-2.1875,0.00057,0.99943,-7.4688,0.00057,0.99943,-7.4688,A,A,1,404,73,73
mmlu/all/test/005662,post_self,self,0.468791,0.531209,-0.125,0.200558,0.799442,-1.3828,0.200558,0.799442,-1.3828,B,B,1,567,118,118
mmlu/all/test/005663,post_self,self,0.043366,0.956634,-3.0938,0.000218,0.999782,-8.4297,0.000218,0.999782,-8.4297,C,C,1,213,45,45
mmlu/all/test/005664,post_self,self,0.287768,0.712232,-0.9062,0.470737,0.529263,-0.1172,0.470737,0.529263,-0.1172,B,B,1,270,51,51
mmlu/all/test/005665,post_self,self,0.407333,0.592667,-0.375,0.132964,0.867036,-1.875,0.132964,0.867036,-1.875,B,B,1,531,113,113
mmlu/all/test/005666,early_defer,defer,0.615088,0.384912,0.4688,0.27048,0.72952,-0.9922,0.615088,0.384912,0.4688,C,C,1,769,154,154
mmlu/all/test/005667,post_self,self,0.132964,0.867036,-1.875,0.002217,0.997783,-6.1094,0.002217,0.997783,-6.1094,D,D,1,709,140,140
mmlu/all/test/005668,post_self,self,0.100879,0.899121,-2.1875,0.00181,0.99819,-6.3125,0.00181,0.99819,-6.3125,D,D,1,976,184,184
mmlu/all/test/005669,early_defer,defer,0.52342,0.47658,0.0938,0.989909,0.010091,4.5859,0.52342,0.47658,0.0938,,C,0,674,123,123
mmlu/all/test/005670,post_self,self,0.287768,0.712232,-0.9062,0.055823,0.944177,-2.8281,0.055823,0.944177,-2.8281,B,B,1,727,144,144
mmlu/all/test/005671,post_self,self,0.314051,0.685949,-0.7812,0.300746,0.699254,-0.8438,0.300746,0.699254,-0.8438,A,B,0,658,125,125
mmlu/all/test/005672,early_defer,defer,0.569853,0.430147,0.2812,0.866585,0.133415,1.8711,0.569853,0.430147,0.2812,D,D,1,438,78,78
mmlu/all/test/005673,post_self,self,0.100879,0.899121,-2.1875,0.004399,0.995601,-5.4219,0.004399,0.995601,-5.4219,C,C,1,479,82,82
mmlu/all/test/005674,post_self,self,0.060087,0.939913,-2.75,0.000278,0.999722,-8.1875,0.000278,0.999722,-8.1875,D,D,1,413,74,74
mmlu/all/test/005675,post_defer,defer,0.341582,0.658418,-0.6562,0.640636,0.359364,0.5781,0.640636,0.359364,0.5781,C,A,0,415,85,85
mmlu/all/test/005676,post_self,self,0.053403,0.946597,-2.875,0.000249,0.999751,-8.2969,0.000249,0.999751,-8.2969,D,D,1,1000,188,188
mmlu/all/test/005677,early_defer,defer,0.629775,0.370225,0.5312,0.468791,0.531209,-0.125,0.629775,0.370225,0.5312,A,A,1,399,71,71
mmlu/all/test/005678,early_defer,defer,0.658418,0.341582,0.6562,0.98915,0.01085,4.5127,0.658418,0.341582,0.6562,,C,0,1114,219,219
mmlu/all/test/005679,early_defer,defer,0.600188,0.399812,0.4062,0.988992,0.011008,4.498,0.600188,0.399812,0.4062,A,C,0,439,85,85
mmlu/all/test/005680,post_defer,defer,0.061876,0.938124,-2.7188,0.999823,0.000177,8.6382,0.999823,0.000177,8.6382,,A,0,351,67,67
mmlu/all/test/005681,post_defer,defer,0.173288,0.826712,-1.5625,0.988358,0.011642,4.4414,0.988358,0.011642,4.4414,A,A,1,758,143,143
mmlu/all/test/005682,post_self,self,0.132964,0.867036,-1.875,0.002715,0.997285,-5.9062,0.002715,0.997285,-5.9062,C,C,1,501,95,95
mmlu/all/test/005683,post_self,self,0.196826,0.803174,-1.4062,0.022629,0.977371,-3.7656,0.022629,0.977371,-3.7656,C,C,1,767,144,144
mmlu/all/test/005684,early_defer,defer,0.562177,0.437823,0.25,0.976333,0.023667,3.7197,0.562177,0.437823,0.25,B,A,0,529,102,102
mmlu/all/test/005685,post_self,self,0.085099,0.914901,-2.375,0.000291,0.999709,-8.1406,0.000291,0.999709,-8.1406,A,A,1,415,75,75
mmlu/all/test/005686,post_self,self,0.217338,0.782662,-1.2812,0.007938,0.992062,-4.8281,0.007938,0.992062,-4.8281,A,A,1,426,84,84
mmlu/all/test/005687,post_self,self,0.250913,0.749087,-1.0938,0.002715,0.997285,-5.9062,0.002715,0.997285,-5.9062,B,B,1,771,138,138
mmlu/all/test/005688,post_defer,defer,0.44553,0.55447,-0.2188,0.960878,0.039122,3.2012,0.960878,0.039122,3.2012,A,A,1,481,95,95
mmlu/all/test/005689,post_self,self,0.080357,0.919643,-2.4375,0.000389,0.999611,-7.8516,0.000389,0.999611,-7.8516,D,D,1,1129,201,201
mmlu/all/test/005690,post_defer,defer,0.47658,0.52342,-0.0938,0.754915,0.245085,1.125,0.754915,0.245085,1.125,D,D,1,521,109,109
mmlu/all/test/005691,post_self,self,0.327668,0.672332,-0.7188,0.020177,0.979823,-3.8828,0.020177,0.979823,-3.8828,B,B,1,293,59,59
mmlu/all/test/005692,post_self,self,0.119203,0.880797,-2.0,0.002652,0.997348,-5.9297,0.002652,0.997348,-5.9297,C,C,1,479,89,89
mmlu/all/test/005693,post_self,self,0.092688,0.907312,-2.2812,0.000738,0.999262,-7.2109,0.000738,0.999262,-7.2109,D,D,1,1004,194,194
mmlu/all/test/005694,post_self,self,0.399812,0.600188,-0.4062,0.0051,0.9949,-5.2734,0.0051,0.9949,-5.2734,A,A,1,430,76,76
mmlu/all/test/005695,post_self,self,0.125923,0.874077,-1.9375,0.007816,0.992184,-4.8438,0.007816,0.992184,-4.8438,A,C,0,457,83,83
mmlu/all/test/005696,post_self,self,0.140336,0.859664,-1.8125,0.006641,0.993359,-5.0078,0.006641,0.993359,-5.0078,D,D,1,682,124,124
mmlu/all/test/005697,post_self,self,0.090093,0.909907,-2.3125,0.000466,0.999534,-7.6719,0.000466,0.999534,-7.6719,A,A,1,541,106,106
mmlu/all/test/005698,post_defer,defer,0.300746,0.699254,-0.8438,0.969498,0.030502,3.459,0.969498,0.030502,3.459,A,C,0,536,108,108
mmlu/all/test/005699,post_defer,defer,0.080357,0.919643,-2.4375,0.999223,0.000777,7.1592,0.999223,0.000777,7.1592,A,D,0,493,92,92
mmlu/all/test/005700,post_self,self,0.071591,0.928409,-2.5625,0.000441,0.999559,-7.7266,0.000441,0.999559,-7.7266,A,A,1,639,119,119
mmlu/all/test/005701,post_self,self,0.067547,0.932453,-2.625,0.000523,0.999477,-7.5547,0.000523,0.999477,-7.5547,D,D,1,454,92,92
mmlu/all/test/005702,early_defer,defer,0.562177,0.437823,0.25,0.307358,0.692642,-0.8125,0.562177,0.437823,0.25,D,D,1,448,91,91
mmlu/all/test/005703,post_self,self,0.256832,0.743168,-1.0625,0.018689,0.981311,-3.9609,0.018689,0.981311,-3.9609,C,C,1,578,116,116
mmlu/all/test/005704,early_defer,defer,0.569853,0.430147,0.2812,0.001335,0.998665,-6.6172,0.569853,0.430147,0.2812,A,A,1,453,86,86
mmlu/all/test/005705,early_defer,defer,0.622459,0.377541,0.5,0.982031,0.017969,4.001,0.622459,0.377541,0.5,C,A,0,563,103,103
mmlu/all/test/005706,post_self,self,0.152032,0.847968,-1.7188,0.002551,0.997449,-5.9688,0.002551,0.997449,-5.9688,C,C,1,530,102,102
mmlu/all/test/005707,post_self,self,0.48438,0.51562,-0.0625,0.468791,0.531209,-0.125,0.468791,0.531209,-0.125,D,C,0,618,116,116
mmlu/all/test/005708,post_defer,defer,0.228157,0.771843,-1.2188,0.998999,0.001001,6.9062,0.998999,0.001001,6.9062,,A,0,627,116,116
mmlu/all/test/005709,post_self,self,0.115961,0.884039,-2.0312,0.001972,0.998028,-6.2266,0.001972,0.998028,-6.2266,C,C,1,345,66,66
mmlu/all/test/005710,post_self,self,0.061876,0.938124,-2.7188,0.000263,0.999737,-8.2422,0.000263,0.999737,-8.2422,B,B,1,536,101,101
mmlu/all/test/005711,post_self,self,0.043366,0.956634,-3.0938,0.000223,0.999777,-8.4062,0.000223,0.999777,-8.4062,A,A,1,360,80,80
mmlu/all/test/005712,post_self,self,0.392337,0.607663,-0.4375,0.039343,0.960657,-3.1953,0.039343,0.960657,-3.1953,B,B,1,1620,309,309
mmlu/all/test/005713,early_defer,defer,0.665411,0.334589,0.6875,0.396068,0.603932,-0.4219,0.665411,0.334589,0.6875,D,B,0,356,76,76
mmlu/all/test/005714,post_self,self,0.095349,0.904651,-2.25,0.001032,0.998968,-6.875,0.001032,0.998968,-6.875,C,C,1,757,146,146
mmlu/all/test/005715,early_defer,defer,0.531209,0.468791,0.125,0.050705,0.949295,-2.9297,0.531209,0.468791,0.125,C,C,1,389,73,73
mmlu/all/test/005716,post_self,self,0.047426,0.952574,-3.0,0.00021,0.99979,-8.4688,0.00021,0.99979,-8.4688,D,D,1,407,80,80
mmlu/all/test/005717,post_self,self,0.060087,0.939913,-2.75,0.000182,0.999818,-8.6133,0.000182,0.999818,-8.6133,C,C,1,352,69,69
mmlu/all/test/005718,post_defer,defer,0.073696,0.926304,-2.5312,0.99764,0.00236,6.0469,0.99764,0.00236,6.0469,A,C,0,486,101,101
mmlu/all/test/005719,post_self,self,0.206894,0.793106,-1.3438,0.001001,0.998999,-6.9062,0.001001,0.998999,-6.9062,A,A,1,546,99,99
mmlu/all/test/005720,post_self,self,0.182426,0.817574,-1.5,0.090093,0.909907,-2.3125,0.090093,0.909907,-2.3125,C,C,1,379,73,73
mmlu/all/test/005721,post_self,self,0.106691,0.893309,-2.125,0.000767,0.999233,-7.1719,0.000767,0.999233,-7.1719,A,A,1,777,142,142
mmlu/all/test/005722,post_self,self,0.095349,0.904651,-2.25,0.000721,0.999279,-7.2344,0.000721,0.999279,-7.2344,C,C,1,424,81,81
mmlu/all/test/005723,post_self,self,0.140336,0.859664,-1.8125,0.000925,0.999075,-6.9844,0.000925,0.999075,-6.9844,A,A,1,341,62,62
mmlu/all/test/005724,post_self,self,0.196826,0.803174,-1.4062,0.001853,0.998147,-6.2891,0.001853,0.998147,-6.2891,B,B,1,1308,254,254
mmlu/all/test/005725,early_defer,defer,0.592667,0.407333,0.375,0.00522,0.99478,-5.25,0.592667,0.407333,0.375,D,D,1,425,77,77
mmlu/all/test/005726,post_self,self,0.073696,0.926304,-2.5312,0.001016,0.998984,-6.8906,0.001016,0.998984,-6.8906,D,D,1,366,78,78
mmlu/all/test/005727,post_self,self,0.090093,0.909907,-2.3125,0.000699,0.999301,-7.2656,0.000699,0.999301,-7.2656,B,B,1,515,97,97
mmlu/all/test/005728,post_self,self,0.239349,0.760651,-1.1562,0.29747,0.70253,-0.8594,0.29747,0.70253,-0.8594,C,C,1,835,153,153
mmlu/all/test/005729,post_self,self,0.067547,0.932453,-2.625,0.000245,0.999755,-8.3125,0.000245,0.999755,-8.3125,B,B,1,712,130,130
mmlu/all/test/005730,post_self,self,0.112795,0.887205,-2.0625,0.001001,0.998999,-6.9062,0.001001,0.998999,-6.9062,D,D,1,666,140,140
mmlu/all/test/005731,post_self,self,0.119203,0.880797,-2.0,0.002166,0.997834,-6.1328,0.002166,0.997834,-6.1328,D,D,1,726,143,143
mmlu/all/test/005732,post_self,self,0.152032,0.847968,-1.7188,0.004538,0.995462,-5.3906,0.004538,0.995462,-5.3906,C,C,1,781,158,158
mmlu/all/test/005733,post_self,self,0.095349,0.904651,-2.25,0.000683,0.999317,-7.2891,0.000683,0.999317,-7.2891,C,C,1,336,61,61
mmlu/all/test/005734,post_self,self,0.058346,0.941654,-2.7812,0.000227,0.999773,-8.3906,0.000227,0.999773,-8.3906,B,B,1,327,63,63
mmlu/all/test/005735,post_self,self,0.245085,0.754915,-1.125,0.036769,0.963231,-3.2656,0.036769,0.963231,-3.2656,A,D,0,594,116,116
mmlu/all/test/005736,post_self,self,0.085099,0.914901,-2.375,0.000519,0.999481,-7.5625,0.000519,0.999481,-7.5625,A,A,1,445,88,88
mmlu/all/test/005737,post_self,self,0.053403,0.946597,-2.875,0.000223,0.999777,-8.4062,0.000223,0.999777,-8.4062,C,C,1,304,58,58
mmlu/all/test/005738,post_self,self,0.377541,0.622459,-0.5,0.022977,0.977023,-3.75,0.022977,0.977023,-3.75,B,B,1,364,67,67
mmlu/all/test/005739,post_self,self,0.067547,0.932453,-2.625,0.000157,0.999843,-8.7617,0.000157,0.999843,-8.7617,C,C,1,638,133,133
mmlu/all/test/005740,early_defer,defer,0.651355,0.348645,0.625,0.933552,0.066448,2.6426,0.651355,0.348645,0.625,C,B,0,810,156,156
mmlu/all/test/005741,post_self,self,0.119203,0.880797,-2.0,0.001008,0.998992,-6.8984,0.001008,0.998992,-6.8984,D,D,1,750,157,157
mmlu/all/test/005742,post_self,self,0.060087,0.939913,-2.75,0.000532,0.999468,-7.5391,0.000532,0.999468,-7.5391,C,C,1,459,90,90
mmlu/all/test/005743,early_defer,defer,0.672332,0.327668,0.7188,0.060087,0.939913,-2.75,0.672332,0.327668,0.7188,A,A,1,520,97,97
mmlu/all/test/005744,early_defer,defer,0.600188,0.399812,0.4062,0.5794,0.4206,0.3203,0.600188,0.399812,0.4062,D,D,1,424,79,79
mmlu/all/test/005745,post_self,self,0.053403,0.946597,-2.875,0.000261,0.999739,-8.25,0.000261,0.999739,-8.25,C,C,1,453,88,88
mmlu/all/test/005746,post_self,self,0.355775,0.644225,-0.5938,0.26588,0.73412,-1.0156,0.26588,0.73412,-1.0156,A,A,1,490,109,109
mmlu/all/test/005747,post_self,self,0.063715,0.936285,-2.6875,0.000263,0.999737,-8.2422,0.000263,0.999737,-8.2422,B,B,1,525,97,97
mmlu/all/test/005748,post_self,self,0.100879,0.899121,-2.1875,0.000836,0.999164,-7.0859,0.000836,0.999164,-7.0859,C,C,1,1052,198,198
mmlu/all/test/005749,post_self,self,0.294215,0.705785,-0.875,0.007938,0.992062,-4.8281,0.007938,0.992062,-4.8281,B,D,0,424,84,84
mmlu/all/test/005750,early_defer,defer,0.51562,0.48438,0.0625,0.950088,0.049912,2.9463,0.51562,0.48438,0.0625,D,C,0,1044,207,207
mmlu/all/test/005751,early_defer,defer,0.592667,0.407333,0.375,0.995085,0.004915,5.3105,0.592667,0.407333,0.375,A,A,1,506,102,102
mmlu/all/test/005752,post_defer,defer,0.148047,0.851953,-1.75,0.980167,0.019833,3.9004,0.980167,0.019833,3.9004,,D,0,361,76,76
mmlu/all/test/005753,post_self,self,0.250913,0.749087,-1.0938,0.004199,0.995801,-5.4688,0.004199,0.995801,-5.4688,A,A,1,464,80,80
mmlu/all/test/005754,post_self,self,0.080357,0.919643,-2.4375,0.013223,0.986777,-4.3125,0.013223,0.986777,-4.3125,D,D,1,603,114,114
mmlu/all/test/005755,early_defer,defer,0.531209,0.468791,0.125,0.611382,0.388618,0.4531,0.531209,0.468791,0.125,A,B,0,882,178,178
mmlu/all/test/005756,post_self,self,0.075858,0.924142,-2.5,0.000328,0.999672,-8.0234,0.000328,0.999672,-8.0234,A,A,1,401,85,85
mmlu/all/test/005757,post_self,self,0.055005,0.944995,-2.8438,0.000208,0.999792,-8.4766,0.000208,0.999792,-8.4766,B,B,1,274,59,59
mmlu/all/test/005758,post_defer,defer,0.164516,0.835484,-1.625,0.99843,0.00157,6.4551,0.99843,0.00157,6.4551,B,C,0,391,76,76
mmlu/all/test/005759,post_self,self,0.098079,0.901921,-2.2188,0.001142,0.998858,-6.7734,0.001142,0.998858,-6.7734,B,B,1,692,136,136
mmlu/all/test/005760,post_self,self,0.071591,0.928409,-2.5625,0.000688,0.999312,-7.2812,0.000688,0.999312,-7.2812,C,C,1,1027,197,197
mmlu/all/test/005761,post_defer,defer,0.341582,0.658418,-0.6562,0.896976,0.103024,2.1641,0.896976,0.103024,2.1641,A,A,1,538,103,103
mmlu/all/test/005762,post_self,self,0.245085,0.754915,-1.125,0.020177,0.979823,-3.8828,0.020177,0.979823,-3.8828,D,D,1,309,66,66
mmlu/all/test/005763,post_self,self,0.132964,0.867036,-1.875,0.000933,0.999067,-6.9766,0.000933,0.999067,-6.9766,A,A,1,557,108,108
mmlu/all/test/005764,post_self,self,0.5,0.5,0.0,0.005302,0.994698,-5.2344,0.005302,0.994698,-5.2344,B,B,1,547,107,107
mmlu/all/test/005765,post_self,self,0.075858,0.924142,-2.5,0.000469,0.999531,-7.6641,0.000469,0.999531,-7.6641,D,D,1,542,111,111
mmlu/all/test/005766,early_defer,defer,0.658418,0.341582,0.6562,0.995643,0.004357,5.4316,0.658418,0.341582,0.6562,A,A,1,294,56,56
mmlu/all/test/005767,post_self,self,0.109706,0.890294,-2.0938,0.001107,0.998893,-6.8047,0.001107,0.998893,-6.8047,A,A,1,888,175,175
mmlu/all/test/005768,post_self,self,0.063715,0.936285,-2.6875,0.000365,0.999635,-7.9141,0.000365,0.999635,-7.9141,D,D,1,800,159,159
mmlu/all/test/005769,post_self,self,0.075858,0.924142,-2.5,0.000732,0.999268,-7.2188,0.000732,0.999268,-7.2188,B,B,1,487,101,101
mmlu/all/test/005770,post_self,self,0.191933,0.808067,-1.4375,0.019124,0.980876,-3.9375,0.019124,0.980876,-3.9375,A,A,1,456,76,76
mmlu/all/test/005771,post_defer,defer,0.2227,0.7773,-1.25,0.731059,0.268941,1.0,0.731059,0.268941,1.0,D,C,0,647,131,131
mmlu/all/test/005772,early_defer,defer,0.651355,0.348645,0.625,0.978508,0.021492,3.8184,0.651355,0.348645,0.625,,C,0,844,146,146
mmlu/all/test/005773,post_self,self,0.063715,0.936285,-2.6875,0.000462,0.999538,-7.6797,0.000462,0.999538,-7.6797,D,D,1,667,130,130
mmlu/all/test/005774,post_defer,defer,0.399812,0.600188,-0.4062,0.964623,0.035377,3.3057,0.964623,0.035377,3.3057,D,B,0,430,83,83
mmlu/all/test/005775,post_defer,defer,0.437823,0.562177,-0.25,0.850965,0.149035,1.7422,0.850965,0.149035,1.7422,C,D,0,354,69,69
mmlu/all/test/005776,early_defer,defer,0.52342,0.47658,0.0938,0.915205,0.084795,2.3789,0.52342,0.47658,0.0938,B,B,1,981,199,199
mmlu/all/test/005777,early_defer,defer,0.665411,0.334589,0.6875,0.975414,0.024586,3.6807,0.665411,0.334589,0.6875,D,A,0,415,73,73
mmlu/all/test/005778,post_self,self,0.182426,0.817574,-1.5,0.00181,0.99819,-6.3125,0.00181,0.99819,-6.3125,C,C,1,583,103,103
mmlu/all/test/005779,early_defer,defer,0.531209,0.468791,0.125,0.994954,0.005046,5.2842,0.531209,0.468791,0.125,B,D,0,406,73,73
mmlu/all/test/005780,post_self,self,0.075858,0.924142,-2.5,0.000544,0.999456,-7.5156,0.000544,0.999456,-7.5156,B,B,1,660,125,125
mmlu/all/test/005781,early_defer,defer,0.538983,0.461017,0.1562,0.99719,0.00281,5.8716,0.538983,0.461017,0.1562,A,A,1,383,73,73
mmlu/all/test/005782,post_self,self,0.148047,0.851953,-1.75,0.000761,0.999239,-7.1797,0.000761,0.999239,-7.1797,A,A,1,748,140,140
mmlu/all/test/005783,early_defer,defer,0.637031,0.362969,0.5625,0.986403,0.013597,4.2842,0.637031,0.362969,0.5625,D,C,0,424,84,84
mmlu/all/test/005784,post_defer,defer,0.461017,0.538983,-0.1562,0.999984,1.6e-05,11.0625,0.999984,1.6e-05,11.0625,,B,0,1467,278,278
mmlu/all/test/005785,post_self,self,0.060087,0.939913,-2.75,0.00021,0.99979,-8.4688,0.00021,0.99979,-8.4688,C,C,1,359,74,74
mmlu/all/test/005786,post_self,self,0.27513,0.72487,-0.9688,0.453262,0.546738,-0.1875,0.453262,0.546738,-0.1875,C,C,1,315,58,58
mmlu/all/test/005787,post_self,self,0.125923,0.874077,-1.9375,0.000977,0.999023,-6.9297,0.000977,0.999023,-6.9297,B,B,1,912,181,181
mmlu/all/test/005788,post_defer,defer,0.370225,0.629775,-0.5312,0.999965,3.5e-05,10.2534,0.999965,3.5e-05,10.2534,,B,0,292,60,60
mmlu/all/test/005789,post_self,self,0.48438,0.51562,-0.0625,0.029091,0.970909,-3.5078,0.029091,0.970909,-3.5078,A,A,1,783,163,163
mmlu/all/test/005790,post_defer,defer,0.384912,0.615088,-0.4688,0.731059,0.268941,1.0,0.731059,0.268941,1.0,D,D,1,464,90,90
mmlu/all/test/005791,post_defer,defer,0.256832,0.743168,-1.0625,0.765593,0.234407,1.1836,0.765593,0.234407,1.1836,A,A,1,621,129,129
mmlu/all/test/005792,post_self,self,0.056652,0.943348,-2.8125,0.000365,0.999635,-7.9141,0.000365,0.999635,-7.9141,D,D,1,418,87,87
mmlu/all/test/005793,post_defer,defer,0.196826,0.803174,-1.4062,0.962708,0.037292,3.251,0.962708,0.037292,3.251,C,A,0,310,61,61
mmlu/all/test/005794,post_self,self,0.233706,0.766294,-1.1875,0.001839,0.998161,-6.2969,0.001839,0.998161,-6.2969,B,B,1,517,98,98
mmlu/all/test/005795,post_self,self,0.47658,0.52342,-0.0938,0.023153,0.976847,-3.7422,0.023153,0.976847,-3.7422,C,C,1,1246,226,226
mmlu/all/test/005796,post_self,self,0.119203,0.880797,-2.0,0.001972,0.998028,-6.2266,0.001972,0.998028,-6.2266,B,B,1,862,167,167
mmlu/all/test/005797,post_self,self,0.080357,0.919643,-2.4375,0.000767,0.999233,-7.1719,0.000767,0.999233,-7.1719,C,C,1,536,95,95
mmlu/all/test/005798,post_self,self,0.407333,0.592667,-0.375,0.072112,0.927888,-2.5547,0.072112,0.927888,-2.5547,C,C,1,767,141,141
mmlu/all/test/005799,post_self,self,0.228157,0.771843,-1.2188,0.004755,0.995245,-5.3438,0.004755,0.995245,-5.3438,A,A,1,441,90,90
mmlu/all/test/005800,post_self,self,0.164516,0.835484,-1.625,0.001455,0.998545,-6.5312,0.001455,0.998545,-6.5312,B,B,1,557,103,103
mmlu/all/test/005801,post_self,self,0.056652,0.943348,-2.8125,0.000732,0.999268,-7.2188,0.000732,0.999268,-7.2188,D,D,1,594,116,116
mmlu/all/test/005802,post_defer,defer,0.087564,0.912436,-2.3438,0.999943,5.7e-05,9.7661,0.999943,5.7e-05,9.7661,,C,0,420,85,85
mmlu/all/test/005803,early_defer,defer,0.644225,0.355775,0.5938,0.782662,0.217338,1.2812,0.644225,0.355775,0.5938,A,A,1,370,70,70
mmlu/all/test/005804,post_self,self,0.132964,0.867036,-1.875,0.009784,0.990216,-4.6172,0.009784,0.990216,-4.6172,A,A,1,1144,239,239
mmlu/all/test/005805,post_self,self,0.075858,0.924142,-2.5,0.005775,0.994225,-5.1484,0.005775,0.994225,-5.1484,A,A,1,622,117,117
mmlu/all/test/005806,early_defer,defer,0.644225,0.355775,0.5938,0.779322,0.220678,1.2617,0.644225,0.355775,0.5938,A,A,1,468,89,89
mmlu/all/test/005807,early_defer,defer,0.629775,0.370225,0.5312,0.894789,0.105211,2.1406,0.629775,0.370225,0.5312,A,B,0,441,97,97
mmlu/all/test/005808,post_self,self,0.078078,0.921922,-2.4688,0.000477,0.999523,-7.6484,0.000477,0.999523,-7.6484,B,B,1,755,149,149
mmlu/all/test/005809,post_self,self,0.461017,0.538983,-0.1562,0.29584,0.70416,-0.8672,0.29584,0.70416,-0.8672,B,B,1,411,76,76
mmlu/all/test/005810,post_self,self,0.140336,0.859664,-1.8125,0.000651,0.999349,-7.3359,0.000651,0.999349,-7.3359,A,A,1,504,94,94
mmlu/all/test/005811,post_defer,defer,0.307358,0.692642,-0.8125,0.959459,0.040541,3.1641,0.959459,0.040541,3.1641,B,C,0,693,135,135
mmlu/all/test/005812,post_self,self,0.067547,0.932453,-2.625,0.000357,0.999643,-7.9375,0.000357,0.999643,-7.9375,D,D,1,826,168,168
mmlu/all/test/005813,early_defer,defer,0.743168,0.256832,1.0625,0.969032,0.030968,3.4434,0.743168,0.256832,1.0625,C,C,1,868,176,176
mmlu/all/test/005814,post_self,self,0.060087,0.939913,-2.75,0.000617,0.999383,-7.3906,0.000617,0.999383,-7.3906,C,C,1,311,62,62
mmlu/all/test/005815,post_defer,defer,0.47658,0.52342,-0.0938,0.964822,0.035178,3.3115,0.964822,0.035178,3.3115,,B,0,382,79,79
mmlu/all/test/005816,post_self,self,0.307358,0.692642,-0.8125,0.007877,0.992123,-4.8359,0.007877,0.992123,-4.8359,D,D,1,868,158,158
mmlu/all/test/005817,post_self,self,0.392337,0.607663,-0.4375,0.031619,0.968381,-3.4219,0.031619,0.968381,-3.4219,C,D,0,451,83,83
mmlu/all/test/005818,post_self,self,0.239349,0.760651,-1.1562,0.002758,0.997242,-5.8906,0.002758,0.997242,-5.8906,B,B,1,669,137,137
mmlu/all/test/005819,post_self,self,0.256832,0.743168,-1.0625,0.243642,0.756358,-1.1328,0.243642,0.756358,-1.1328,A,B,0,621,129,129
mmlu/all/test/005820,post_self,self,0.080357,0.919643,-2.4375,0.000527,0.999473,-7.5469,0.000527,0.999473,-7.5469,D,D,1,626,113,113
mmlu/all/test/005821,post_self,self,0.055005,0.944995,-2.8438,0.000462,0.999538,-7.6797,0.000462,0.999538,-7.6797,D,D,1,580,115,115
mmlu/all/test/005822,post_self,self,0.212069,0.787931,-1.3125,0.00289,0.99711,-5.8438,0.00289,0.99711,-5.8438,D,D,1,1093,213,213
mmlu/all/test/005823,early_defer,defer,0.637031,0.362969,0.5625,0.981149,0.018851,3.9521,0.637031,0.362969,0.5625,A,B,0,504,101,101
